time,cell1,cell2,cell3,cell4,total,throttle
11999,3.823,3.816,7.639,0.000,0.000,30
12499,3.833,3.836,7.669,0.000,0.000,30
12999,3.823,3.860,7.684,0.000,0.000,30
13499,3.833,3.836,7.669,0.000,0.000,30
13999,3.823,3.816,7.639,0.000,0.000,30
14499,3.833,3.836,7.669,0.000,0.000,30
14999,3.823,3.860,7.684,0.000,0.000,30
15499,3.813,3.855,7.669,0.000,0.000,30
16000,3.813,3.870,7.684,0.000,0.000,30
16500,3.803,3.865,7.669,0.000,0.000,30
17000,3.823,3.816,7.639,0.000,0.000,30
17500,3.803,3.880,7.684,0.000,0.000,30
18000,3.813,3.870,7.684,0.000,0.000,30
18500,3.823,3.846,7.669,0.000,0.000,30
19000,3.833,3.821,7.654,0.000,0.000,30
19500,3.813,3.855,7.669,0.000,0.000,30
20000,3.803,3.865,7.669,0.000,0.000,30
20500,3.823,3.846,7.669,0.000,0.000,30
21000,3.833,3.836,7.669,0.000,0.000,30
21500,3.813,3.855,7.669,0.000,0.000,30
22000,3.833,3.836,7.669,0.000,0.000,30
22500,3.833,3.836,7.669,0.000,0.000,30
23000,3.823,3.816,7.639,0.000,0.000,30
23500,3.823,3.816,7.639,0.000,0.000,30
24000,3.823,3.846,7.669,0.000,0.000,30
24500,3.823,3.831,7.654,0.000,0.000,30
25000,3.823,3.846,7.669,0.000,0.000,30
25500,3.823,3.846,7.669,0.000,0.000,30
26000,3.823,3.816,7.639,0.000,0.000,30
26500,3.833,3.836,7.669,0.000,0.000,30
27000,3.823,3.816,7.639,0.000,0.000,30
27500,3.823,3.831,7.654,0.000,0.000,30
28000,3.823,3.846,7.669,0.000,0.000,30
28500,3.833,3.836,7.669,0.000,0.000,30
29000,3.813,3.855,7.669,0.000,0.000,30
29500,3.823,3.816,7.639,0.000,0.000,30
30000,3.794,3.875,7.669,0.000,0.000,30
30500,3.823,3.846,7.669,0.000,0.000,30
31000,3.823,3.846,7.669,0.000,0.000,30
31500,3.813,3.855,7.669,0.000,0.000,30
32000,3.803,3.865,7.669,0.000,0.000,30
32500,3.823,3.831,7.654,0.000,0.000,30
33000,3.823,3.846,7.669,0.000,0.000,30
33500,3.813,3.855,7.669,0.000,0.000,30
34000,3.813,3.826,7.639,0.000,0.000,30
34500,3.813,3.826,7.639,0.000,0.000,30
35000,3.823,3.816,7.639,0.000,0.000,30
35500,3.803,3.865,7.669,0.000,0.000,30
36000,3.823,3.846,7.669,0.000,0.000,30
36500,3.813,3.826,7.639,0.000,0.000,30
37000,3.823,3.846,7.669,0.000,0.000,30
37500,3.823,3.831,7.654,0.000,0.000,30
38000,3.813,3.841,7.654,0.000,0.000,30
38500,3.833,3.821,7.654,0.000,0.000,30
39000,3.823,3.831,7.654,0.000,0.000,30
39500,3.823,3.831,7.654,0.000,0.000,30
40000,3.813,3.855,7.669,0.000,0.000,30
40500,3.794,3.875,7.669,0.000,0.000,30
41000,3.813,3.826,7.639,0.000,0.000,30
41500,3.813,3.855,7.669,0.000,0.000,30
42000,3.833,3.836,7.669,0.000,0.000,30
42500,3.823,3.846,7.669,0.000,0.000,30
43000,3.813,3.841,7.654,0.000,0.000,30
43500,3.823,3.846,7.669,0.000,0.000,30
44000,3.823,3.846,7.669,0.000,0.000,30
44500,3.823,3.831,7.654,0.000,0.000,30
45000,3.803,3.851,7.654,0.000,0.000,30
45500,3.823,3.831,7.654,0.000,0.000,30
46000,3.794,3.875,7.669,0.000,0.000,30
46500,3.794,3.875,7.669,0.000,0.000,30
47000,3.813,3.826,7.639,0.000,0.000,30
47500,3.813,3.855,7.669,0.000,0.000,30
48000,3.823,3.831,7.654,0.000,0.000,30
48500,3.813,3.855,7.669,0.000,0.000,30
49000,3.813,3.826,7.639,0.000,0.000,30
49500,3.823,3.816,7.639,0.000,0.000,30
50000,3.813,3.826,7.639,0.000,0.000,30
50500,3.833,3.821,7.654,0.000,0.000,30
51000,3.813,3.841,7.654,0.000,0.000,30
51500,3.803,3.865,7.669,0.000,0.000,30
52000,3.794,3.860,7.654,0.000,0.000,30
52500,3.813,3.826,7.639,0.000,0.000,30
53000,3.813,3.841,7.654,0.000,0.000,30
53500,3.813,3.855,7.669,0.000,0.000,30
54000,3.813,3.841,7.654,0.000,0.000,30
54500,3.823,3.831,7.654,0.000,0.000,30
55000,3.813,3.841,7.654,0.000,0.000,30
55500,3.813,3.855,7.669,0.000,0.000,30
56000,3.813,3.855,7.669,0.000,0.000,30
56500,3.813,3.826,7.639,0.000,0.000,30
57000,3.803,3.865,7.669,0.000,0.000,30
57500,3.813,3.855,7.669,0.000,0.000,30
58000,3.823,3.831,7.654,0.000,0.000,30
58500,3.823,3.831,7.654,0.000,0.000,30
59000,3.794,3.860,7.654,0.000,0.000,30
59500,3.803,3.865,7.669,0.000,0.000,30
60000,3.813,3.841,7.654,0.000,0.000,30
60500,3.813,3.826,7.639,0.000,0.000,30
61000,3.823,3.831,7.654,0.000,0.000,30
61500,3.813,3.811,7.625,0.000,0.000,30
62000,3.823,3.831,7.654,0.000,0.000,30
62500,3.794,3.875,7.669,0.000,0.000,30
63000,3.813,3.841,7.654,0.000,0.000,30
63500,3.823,3.831,7.654,0.000,0.000,30
64000,3.813,3.855,7.669,0.000,0.000,30
64500,3.823,3.831,7.654,0.000,0.000,30
65000,3.813,3.841,7.654,0.000,0.000,30
65500,3.813,3.826,7.639,0.000,0.000,30
66000,3.813,3.855,7.669,0.000,0.000,30
66500,3.813,3.841,7.654,0.000,0.000,30
67000,3.813,3.811,7.625,0.000,0.000,30
67500,3.823,3.831,7.654,0.000,0.000,30
68000,3.803,3.851,7.654,0.000,0.000,30
68500,3.823,3.831,7.654,0.000,0.000,30
69000,3.813,3.826,7.639,0.000,0.000,30
69500,3.813,3.826,7.639,0.000,0.000,30
70000,3.813,3.826,7.639,0.000,0.000,30
70500,3.823,3.831,7.654,0.000,0.000,30
71000,3.813,3.826,7.639,0.000,0.000,30
71500,3.813,3.811,7.625,0.000,0.000,30
72000,3.813,3.855,7.669,0.000,0.000,30
72500,3.813,3.841,7.654,0.000,0.000,30
73000,3.823,3.831,7.654,0.000,0.000,30
73500,3.794,3.860,7.654,0.000,0.000,30
74000,3.803,3.865,7.669,0.000,0.000,30
74500,3.823,3.831,7.654,0.000,0.000,30
75000,3.813,3.796,7.610,0.000,0.000,30
75500,3.813,3.841,7.654,0.000,0.000,30
76000,3.813,3.841,7.654,0.000,0.000,30
76500,3.813,3.826,7.639,0.000,0.000,30
77000,3.803,3.851,7.654,0.000,0.000,30
77500,3.813,3.855,7.669,0.000,0.000,30
78000,3.813,3.811,7.625,0.000,0.000,30
78500,3.813,3.811,7.625,0.000,0.000,30
79000,3.813,3.811,7.625,0.000,0.000,30
79500,3.803,3.851,7.654,0.000,0.000,30
80000,3.813,3.796,7.610,0.000,0.000,30
80500,3.813,3.855,7.669,0.000,0.000,30
81000,3.813,3.826,7.639,0.000,0.000,30
81500,3.794,3.860,7.654,0.000,0.000,30
82000,3.813,3.811,7.625,0.000,0.000,30
82500,3.823,3.831,7.654,0.000,0.000,30
83000,3.813,3.841,7.654,0.000,0.000,30
83500,3.823,3.831,7.654,0.000,0.000,30
84000,3.823,3.831,7.654,0.000,0.000,30
84500,3.813,3.796,7.610,0.000,0.000,30
85000,3.794,3.860,7.654,0.000,0.000,30
85500,3.813,3.811,7.625,0.000,0.000,30
86000,3.794,3.860,7.654,0.000,0.000,30
86500,3.823,3.831,7.654,0.000,0.000,30
87000,3.794,3.860,7.654,0.000,0.000,30
87500,3.823,3.831,7.654,0.000,0.000,30
88000,3.813,3.841,7.654,0.000,0.000,30
88500,3.794,3.860,7.654,0.000,0.000,30
89000,3.813,3.855,7.669,0.000,0.000,30
89500,3.784,3.870,7.654,0.000,0.000,30
90000,3.794,3.860,7.654,0.000,0.000,30
90500,3.813,3.855,7.669,0.000,0.000,30
91000,3.813,3.841,7.654,0.000,0.000,30
91500,3.803,3.851,7.654,0.000,0.000,30
92000,3.823,3.831,7.654,0.000,0.000,30
92500,3.813,3.811,7.625,0.000,0.000,30
93000,3.813,3.826,7.639,0.000,0.000,30
93500,3.823,3.831,7.654,0.000,0.000,30
94000,3.823,3.831,7.654,0.000,0.000,30
94500,3.784,3.870,7.654,0.000,0.000,30
95000,3.803,3.851,7.654,0.000,0.000,30
95500,3.803,3.851,7.654,0.000,0.000,30
96000,3.813,3.841,7.654,0.000,0.000,30
96500,3.813,3.811,7.625,0.000,0.000,30
97000,3.813,3.841,7.654,0.000,0.000,30
97500,3.813,3.811,7.625,0.000,0.000,30
98000,3.813,3.811,7.625,0.000,0.000,30
98500,3.813,3.841,7.654,0.000,0.000,30
99000,3.813,3.826,7.639,0.000,0.000,30
99500,3.794,3.860,7.654,0.000,0.000,30
100000,3.823,3.816,7.639,0.000,0.000,30
100500,3.794,3.860,7.654,0.000,0.000,30
101000,3.813,3.826,7.639,0.000,0.000,30
101500,3.813,3.841,7.654,0.000,0.000,30
102000,3.823,3.816,7.639,0.000,0.000,30
102500,3.803,3.851,7.654,0.000,0.000,30
103000,3.803,3.851,7.654,0.000,0.000,30
103500,3.813,3.811,7.625,0.000,0.000,30
104000,3.823,3.816,7.639,0.000,0.000,30
104500,3.813,3.826,7.639,0.000,0.000,30
105000,3.813,3.826,7.639,0.000,0.000,30
105500,3.823,3.816,7.639,0.000,0.000,30
106000,3.823,3.816,7.639,0.000,0.000,30
106500,3.813,3.826,7.639,0.000,0.000,30
107000,3.803,3.851,7.654,0.000,0.000,30
107500,3.803,3.851,7.654,0.000,0.000,30
108000,3.813,3.826,7.639,0.000,0.000,30
108500,3.823,3.816,7.639,0.000,0.000,30
109000,3.823,3.816,7.639,0.000,0.000,30
109500,3.813,3.826,7.639,0.000,0.000,30
110000,3.813,3.811,7.625,0.000,0.000,30
110500,3.823,3.816,7.639,0.000,0.000,30
111000,3.823,3.831,7.654,0.000,0.000,30
111500,3.823,3.816,7.639,0.000,0.000,30
112000,3.813,3.796,7.610,0.000,0.000,30
112500,3.813,3.841,7.654,0.000,0.000,30
113000,3.813,3.826,7.639,0.000,0.000,30
113500,3.823,3.831,7.654,0.000,0.000,30
114000,3.813,3.841,7.654,0.000,0.000,30
114500,3.813,3.841,7.654,0.000,0.000,30
115000,3.803,3.851,7.654,0.000,0.000,30
115500,3.813,3.826,7.639,0.000,0.000,30
116000,3.813,3.841,7.654,0.000,0.000,30
116500,3.803,3.836,7.639,0.000,0.000,30
117000,3.813,3.826,7.639,0.000,0.000,30
117500,3.813,3.826,7.639,0.000,0.000,30
118000,3.794,3.846,7.639,0.000,0.000,30
118500,3.794,3.860,7.654,0.000,0.000,30
119000,3.813,3.826,7.639,0.000,0.000,30
119500,3.813,3.826,7.639,0.000,0.000,30
120000,3.813,3.841,7.654,0.000,0.000,30
120500,3.813,3.796,7.610,0.000,0.000,30
121000,3.803,3.851,7.654,0.000,0.000,30
121500,3.813,3.811,7.625,0.000,0.000,30
122000,3.803,3.851,7.654,0.000,0.000,30
122500,3.813,3.826,7.639,0.000,0.000,30
123000,3.794,3.860,7.654,0.000,0.000,30
123500,3.803,3.851,7.654,0.000,0.000,30
124000,3.813,3.841,7.654,0.000,0.000,30
124500,3.813,3.811,7.625,0.000,0.000,30
125000,3.813,3.796,7.610,0.000,0.000,30
125500,3.803,3.851,7.654,0.000,0.000,30
126000,3.803,3.851,7.654,0.000,0.000,30
126500,3.823,3.816,7.639,0.000,0.000,30
127000,3.803,3.851,7.654,0.000,0.000,30
127500,3.813,3.826,7.639,0.000,0.000,30
128000,3.803,3.851,7.654,0.000,0.000,30
128500,3.803,3.851,7.654,0.000,0.000,30
129000,3.813,3.826,7.639,0.000,0.000,30
129500,3.813,3.796,7.610,0.000,0.000,30
130000,3.813,3.826,7.639,0.000,0.000,30
130500,3.813,3.826,7.639,0.000,0.000,30
131000,3.803,3.821,7.625,0.000,0.000,30
131500,3.803,3.821,7.625,0.000,0.000,30
132000,3.813,3.826,7.639,0.000,0.000,30
132500,3.813,3.826,7.639,0.000,0.000,30
133000,3.813,3.826,7.639,0.000,0.000,30
133500,3.803,3.851,7.654,0.000,0.000,30
134000,3.803,3.821,7.625,0.000,0.000,30
134500,3.803,3.836,7.639,0.000,0.000,30
135000,3.813,3.826,7.639,0.000,0.000,30
135500,3.794,3.846,7.639,0.000,0.000,30
136000,3.813,3.826,7.639,0.000,0.000,30
136500,3.803,3.821,7.625,0.000,0.000,30
137000,3.784,3.870,7.654,0.000,0.000,30
137500,3.813,3.841,7.654,0.000,0.000,30
138000,3.813,3.841,7.654,0.000,0.000,30
138500,3.813,3.826,7.639,0.000,0.000,30
139000,3.813,3.826,7.639,0.000,0.000,30
139500,3.813,3.826,7.639,0.000,0.000,30
140000,3.803,3.821,7.625,0.000,0.000,30
140500,3.803,3.836,7.639,0.000,0.000,30
141000,3.803,3.821,7.625,0.000,0.000,30
141500,3.813,3.811,7.625,0.000,0.000,30
142000,3.813,3.811,7.625,0.000,0.000,30
142500,3.803,3.806,7.610,0.000,0.000,30
143000,3.813,3.826,7.639,0.000,0.000,30
143500,3.803,3.851,7.654,0.000,0.000,30
144000,3.813,3.826,7.639,0.000,0.000,30
144500,3.803,3.851,7.654,0.000,0.000,30
145000,3.803,3.836,7.639,0.000,0.000,30
145500,3.803,3.836,7.639,0.000,0.000,30
146000,3.813,3.826,7.639,0.000,0.000,30
146500,3.803,3.836,7.639,0.000,0.000,30
147000,3.784,3.855,7.639,0.000,0.000,30
147500,3.823,3.816,7.639,0.000,0.000,30
148000,3.813,3.826,7.639,0.000,0.000,30
148500,3.794,3.846,7.639,0.000,0.000,30
149000,3.803,3.851,7.654,0.000,0.000,30
149500,3.803,3.821,7.625,0.000,0.000,30
150000,3.794,3.846,7.639,0.000,0.000,30
150500,3.794,3.860,7.654,0.000,0.000,30
151000,3.813,3.826,7.639,0.000,0.000,30
151500,3.803,3.851,7.654,0.000,0.000,30
152000,3.803,3.806,7.610,0.000,0.000,30
152500,3.813,3.811,7.625,0.000,0.000,30
153000,3.813,3.826,7.639,0.000,0.000,30
153500,3.803,3.821,7.625,0.000,0.000,30
154000,3.803,3.836,7.639,0.000,0.000,30
154500,3.803,3.836,7.639,0.000,0.000,30
155000,3.813,3.826,7.639,0.000,0.000,30
155500,3.813,3.826,7.639,0.000,0.000,30
156000,3.803,3.836,7.639,0.000,0.000,30
156500,3.813,3.811,7.625,0.000,0.000,30
157000,3.813,3.826,7.639,0.000,0.000,30
157500,3.803,3.821,7.625,0.000,0.000,30
158000,3.794,3.846,7.639,0.000,0.000,30
158500,3.794,3.860,7.654,0.000,0.000,30
159000,3.803,3.806,7.610,0.000,0.000,30
159500,3.803,3.792,7.595,0.000,0.000,30
160000,3.823,3.816,7.639,0.000,0.000,30
160500,3.813,3.826,7.639,0.000,0.000,30
161000,3.813,3.826,7.639,0.000,0.000,30
161500,3.794,3.846,7.639,0.000,0.000,30
162000,3.803,3.836,7.639,0.000,0.000,30
162500,3.794,3.846,7.639,0.000,0.000,30
163000,3.813,3.826,7.639,0.000,0.000,30
163500,3.803,3.821,7.625,0.000,0.000,30
164000,3.803,3.836,7.639,0.000,0.000,30
164500,3.813,3.826,7.639,0.000,0.000,30
165000,3.774,3.865,7.639,0.000,0.000,30
165500,3.813,3.826,7.639,0.000,0.000,30
166000,3.813,3.826,7.639,0.000,0.000,30
166500,3.794,3.846,7.639,0.000,0.000,30
167000,3.803,3.851,7.654,0.000,0.000,30
167500,3.813,3.826,7.639,0.000,0.000,30
168000,3.813,3.826,7.639,0.000,0.000,30
168500,3.794,3.846,7.639,0.000,0.000,30
169000,3.803,3.821,7.625,0.000,0.000,30
169500,3.803,3.836,7.639,0.000,0.000,30
170000,3.803,3.806,7.610,0.000,0.000,30
170500,3.813,3.826,7.639,0.000,0.000,30
171000,3.803,3.836,7.639,0.000,0.000,30
171500,3.813,3.826,7.639,0.000,0.000,30
172000,3.803,3.851,7.654,0.000,0.000,30
172500,3.803,3.821,7.625,0.000,0.000,30
173000,3.813,3.826,7.639,0.000,0.000,30
173500,3.813,3.826,7.639,0.000,0.000,30
174000,3.803,3.806,7.610,0.000,0.000,30
174500,3.803,3.836,7.639,0.000,0.000,30
175000,3.803,3.851,7.654,0.000,0.000,30
175500,3.803,3.836,7.639,0.000,0.000,30
176000,3.784,3.855,7.639,0.000,0.000,30
176500,3.813,3.826,7.639,0.000,0.000,30
177000,3.803,3.836,7.639,0.000,0.000,30
177500,3.813,3.826,7.639,0.000,0.000,30
178000,3.794,3.846,7.639,0.000,0.000,30
178500,3.813,3.826,7.639,0.000,0.000,30
179000,3.803,3.851,7.654,0.000,0.000,30
179500,3.803,3.806,7.610,0.000,0.000,30
180000,3.794,3.846,7.639,0.000,0.000,30
180500,3.794,3.846,7.639,0.000,0.000,30
181000,3.803,3.836,7.639,0.000,0.000,30
181500,3.794,3.846,7.639,0.000,0.000,30
182000,3.803,3.836,7.639,0.000,0.000,30
182500,3.803,3.821,7.625,0.000,0.000,30
183000,3.803,3.836,7.639,0.000,0.000,30
183500,3.803,3.806,7.610,0.000,0.000,30
184000,3.803,3.836,7.639,0.000,0.000,30
184500,3.813,3.811,7.625,0.000,0.000,30
185000,3.803,3.836,7.639,0.000,0.000,30
185500,3.813,3.811,7.625,0.000,0.000,30
186000,3.803,3.806,7.610,0.000,0.000,30
186500,3.803,3.851,7.654,0.000,0.000,30
187000,3.813,3.826,7.639,0.000,0.000,30
187500,3.803,3.821,7.625,0.000,0.000,30
188000,3.794,3.846,7.639,0.000,0.000,30
188500,3.803,3.836,7.639,0.000,0.000,30
189000,3.813,3.826,7.639,0.000,0.000,30
189500,3.803,3.821,7.625,0.000,0.000,30
190000,3.803,3.836,7.639,0.000,0.000,30
190500,3.794,3.846,7.639,0.000,0.000,30
191000,3.813,3.826,7.639,0.000,0.000,30
191500,3.803,3.836,7.639,0.000,0.000,30
192000,3.784,3.855,7.639,0.000,0.000,30
192500,3.803,3.821,7.625,0.000,0.000,30
193000,3.803,3.821,7.625,0.000,0.000,30
193500,3.813,3.811,7.625,0.000,0.000,30
194000,3.803,3.821,7.625,0.000,0.000,30
194500,3.803,3.821,7.625,0.000,0.000,30
195000,3.803,3.836,7.639,0.000,0.000,30
195500,3.794,3.846,7.639,0.000,0.000,30
196000,3.803,3.836,7.639,0.000,0.000,30
196500,3.803,3.836,7.639,0.000,0.000,30
197000,3.813,3.811,7.625,0.000,0.000,30
197500,3.784,3.855,7.639,0.000,0.000,30
198000,3.803,3.806,7.610,0.000,0.000,30
198500,3.803,3.821,7.625,0.000,0.000,30
199000,3.803,3.806,7.610,0.000,0.000,30
199500,3.794,3.831,7.625,0.000,0.000,30
200000,3.813,3.811,7.625,0.000,0.000,30
200500,3.803,3.821,7.625,0.000,0.000,30
201000,3.794,3.846,7.639,0.000,0.000,30
201500,3.813,3.811,7.625,0.000,0.000,30
202000,3.803,3.836,7.639,0.000,0.000,30
202500,3.803,3.821,7.625,0.000,0.000,30
203000,3.784,3.855,7.639,0.000,0.000,30
203500,3.803,3.806,7.610,0.000,0.000,30
204000,3.794,3.846,7.639,0.000,0.000,30
204500,3.794,3.831,7.625,0.000,0.000,30
205000,3.803,3.806,7.610,0.000,0.000,30
205500,3.813,3.811,7.625,0.000,0.000,30
206000,3.803,3.806,7.610,0.000,0.000,30
206500,3.813,3.811,7.625,0.000,0.000,30
207000,3.803,3.806,7.610,0.000,0.000,30
207500,3.803,3.806,7.610,0.000,0.000,30
208000,3.803,3.836,7.639,0.000,0.000,30
208500,3.794,3.831,7.625,0.000,0.000,30
209000,3.813,3.826,7.639,0.000,0.000,30
209500,3.813,3.811,7.625,0.000,0.000,30
210000,3.803,3.836,7.639,0.000,0.000,30
210500,3.794,3.846,7.639,0.000,0
.000,30
211000,3.803,3.792,7.595,0.000,0.000,30
211500,3.784,3.855,7.639,0.000,0.000,30
212000,3.803,3.821,7.625,0.000,0.000,30
212500,3.784,3.855,7.639,0.000,0.000,30
213000,3.803,3.821,7.625,0.000,0.000,30
213500,3.803,3.821,7.625,0.000,0.000,30
214000,3.803,3.821,7.625,0.000,0.000,30
214500,3.813,3.826,7.639,0.000,0.000,30
215000,3.794,3.846,7.639,0.000,0.000,30
215500,3.803,3.806,7.610,0.000,0.000,30
216000,3.813,3.811,7.625,0.000,0.000,30
216500,3.794,3.831,7.625,0.000,0.000,30
217000,3.803,3.821,7.625,0.000,0.000,30
217500,3.813,3.811,7.625,0.000,0.000,30
218000,3.784,3.855,7.639,0.000,0.000,30
218500,3.803,3.836,7.639,0.000,0.000,30
219000,3.784,3.855,7.639,0.000,0.000,30
219500,3.803,3.836,7.639,0.000,0.000,30
220000,3.803,3.792,7.595,0.000,0.000,30
220500,3.794,3.846,7.639,0.000,0.000,30
221000,3.813,3.811,7.625,0.000,0.000,30
221500,3.803,3.821,7.625,0.000,0.000,30
222000,3.803,3.836,7.639,0.000,0.000,30
222500,3.803,3.821,7.625,0.000,0.000,30
223000,3.803,3.821,7.625,0.000,0.000,30
223500,3.803,3.836,7.639,0.000,0.000,30
224000,3.813,3.811,7.625,0.000,0.000,30
224500,3.803,3.821,7.625,0.000,0.000,30
225000,3.794,3.846,7.639,0.000,0.000,30
225500,3.813,3.826,7.639,0.000,0.000,30
226000,3.813,3.811,7.625,0.000,0.000,30
226500,3.794,3.846,7.639,0.000,0.000,30
227000,3.803,3.806,7.610,0.000,0.000,30
227500,3.803,3.806,7.610,0.000,0.000,30
228000,3.803,3.821,7.625,0.000,0.000,30
228500,3.803,3.821,7.625,0.000,0.000,30
229000,3.784,3.841,7.625,0.000,0.000,30
229500,3.803,3.821,7.625,0.000,0.000,30
230000,3.803,3.806,7.610,0.000,0.000,30
230500,3.803,3.806,7.610,0.000,0.000,30
231000,3.803,3.806,7.610,0.000,0.000,30
231500,3.803,3.821,7.625,0.000,0.000,30
232000,3.794,3.831,7.625,0.000,0.000,30
232500,3.794,3.831,7.625,0.000,0.000,30
233000,3.794,3.846,7.639,0.000,0.000,30
233500,3.813,3.811,7.625,0.000,0.000,30
234000,3.813,3.811,7.625,0.000,0.000,30
234500,3.794,3.846,7.639,0.000,0.000,30
235000,3.803,3.821,7.625,0.000,0.000,30
235500,3.803,3.806,7.610,0.000,0.000,30
236000,3.803,3.806,7.610,0.000,0.000,30
236500,3.794,3.846,7.639,0.000,0.000,30
237000,3.803,3.792,7.595,0.000,0.000,30
237500,3.784,3.855,7.639,0.000,0.000,30
238000,3.794,3.816,7.610,0.000,0.000,30
238500,3.784,3.841,7.625,0.000,0.000,30
239000,3.774,3.865,7.639,0.000,0.000,30
239500,3.803,3.821,7.625,0.000,0.000,30
240000,3.803,3.821,7.625,0.000,0.000,30
240500,3.774,3.865,7.639,0.000,0.000,30
241000,3.803,3.792,7.595,0.000,0.000,30
241500,3.784,3.841,7.625,0.000,0.000,30
242000,3.813,3.811,7.625,0.000,0.000,30
242500,3.803,3.821,7.625,0.000,0.000,30
243000,3.774,3.850,7.625,0.000,0.000,30
243500,3.803,3.836,7.639,0.000,0.000,30
244000,3.803,3.806,7.610,0.000,0.000,30
244500,3.803,3.821,7.625,0.000,0.000,30
245000,3.794,3.831,7.625,0.000,0.000,30
245500,3.784,3.855,7.639,0.000,0.000,30
246000,3.803,3.806,7.610,0.000,0.000,30
246500,3.803,3.836,7.639,0.000,0.000,30
247000,3.784,3.855,7.639,0.000,0.000,30
247500,3.803,3.806,7.610,0.000,0.000,30
248000,3.803,3.821,7.625,0.000,0.000,30
248500,3.794,3.846,7.639,0.000,0.000,30
249000,3.803,3.821,7.625,0.000,0.000,30
249500,3.784,3.855,7.639,0.000,0.000,30
250000,3.803,3.836,7.639,0.000,0.000,30
250500,3.803,3.821,7.625,0.000,0.000,30
251000,3.803,3.821,7.625,0.000,0.000,30
251500,3.803,3.821,7.625,0.000,0.000,30
252000,3.803,3.806,7.610,0.000,0.000,30
252500,3.803,3.821,7.625,0.000,0.000,30
253000,3.784,3.841,7.625,0.000,0.000,30
253500,3.803,3.836,7.639,0.000,0.000,30
254000,3.784,3.841,7.625,0.000,0.000,30
254500,3.803,3.821,7.625,0.000,0.000,30
255000,3.794,3.846,7.639,0.000,0.000,30
255500,3.813,3.811,7.625,0.000,0.000,30
256000,3.813,3.811,7.625,0.000,0.000,30
256500,3.794,3.816,7.610,0.000,0.000,30
257000,3.794,3.846,7.639,0.000,0.000,30
257500,3.813,3.811,7.625,0.000,0.000,30
258000,3.813,3.811,7.625,0.000,0.000,30
258500,3.784,3.841,7.625,0.000,0.000,30
259000,3.803,3.821,7.625,0.000,0.000,30
259500,3.803,3.792,7.595,0.000,0.000,30
260000,3.813,3.811,7.625,0.000,0.000,30
260500,3.784,3.841,7.625,0.000,0.000,30
261000,3.784,3.841,7.625,0.000,0.000,30
261500,3.803,3.821,7.625,0.000,0.000,30
262000,3.794,3.846,7.639,0.000,0.000,30
262500,3.803,3.821,7.625,0.000,0.000,30
263000,3.794,3.787,7.580,0.000,0.000,30
263500,3.794,3.831,7.625,0.000,0.000,30
264000,3.794,3.831,7.625,0.000,0.000,30
264500,3.803,3.836,7.639,0.000,0.000,30
