time,cell1,cell2,cell3,cell4,total,throttle
Старт
68000,4.039,4.102,8.141,0.000,0.000,40
68500,4.039,4.102,8.141,0.000,0.000,40
69000,4.058,4.053,8.111,0.000,0.000,40
69500,4.019,4.107,8.126,0.000,0.000,40
70000,4.049,4.004,8.052,0.000,0.000,40
70500,4.019,4.107,8.126,0.000,0.000,40
71000,4.068,4.043,8.111,0.000,0.000,40
71500,4.029,4.112,8.141,0.000,0.000,40
72000,4.068,4.028,8.096,0.000,0.000,40
72500,4.068,4.028,8.096,0.000,0.000,40
73000,4.049,4.018,8.067,0.000,0.000,40
73500,4.009,4.117,8.126,0.000,0.000,40
74000,4.019,4.107,8.126,0.000,0.000,40
74500,4.009,4.117,8.126,0.000,0.000,40
75000,4.058,4.053,8.111,0.000,0.000,40
75500,4.029,4.112,8.141,0.000,0.000,40
76000,4.019,4.107,8.126,0.000,0.000,40
76500,4.039,4.102,8.141,0.000,0.000,40
77000,4.019,4.107,8.126,0.000,0.000,40
77500,4.029,4.097,8.126,0.000,0.000,40
78000,4.029,4.097,8.126,0.000,0.000,40
78500,4.058,4.023,8.082,0.000,0.000,40
79000,4.068,4.028,8.096,0.000,0.000,40
79500,4.019,4.092,8.111,0.000,0.000,40
80000,4.049,4.033,8.082,0.000,0.000,40
80500,4.058,4.038,8.096,0.000,0.000,40
81000,4.019,4.092,8.111,0.000,0.000,40
81500,4.068,4.014,8.082,0.000,0.000,40
82000,4.019,4.092,8.111,0.000,0.000,40
82500,4.039,4.043,8.082,0.000,0.000,40
83000,4.068,4.014,8.082,0.000,0.000,40
83500,4.029,4.097,8.126,0.000,0.000,40
84000,4.058,4.023,8.082,0.000,0.000,40
84500,4.009,4.102,8.111,0.000,0.000,40
85000,4.029,4.067,8.096,0.000,0.000,40
85500,4.068,4.028,8.096,0.000,0.000,40
86000,4.039,4.087,8.126,0.000,0.000,40
86500,4.019,4.077,8.096,0.000,0.000,40
87000,4.009,4.087,8.096,0.000,0.000,40
87500,4.039,4.043,8.082,0.000,0.000,40
88000,4.068,4.028,8.096,0.000,0.000,40
88500,4.049,4.018,8.067,0.000,0.000,40
89000,4.039,4.013,8.052,0.000,0.000,40
89500,4.000,4.097,8.096,0.000,0.000,40
90000,4.049,4.048,8.096,0.000,0.000,40
90500,4.039,4.013,8.052,0.000,0.000,40
91000,4.039,4.013,8.052,0.000,0.000,40
91500,4.039,4.043,8.082,0.000,0.000,40
92000,4.039,4.013,8.052,0.000,0.000,40
92500,4.029,4.023,8.052,0.000,0.000,40
93000,4.068,4.014,8.082,0.000,0.000,40
93500,4.058,4.023,8.082,0.000,0.000,40
94000,4.029,4.082,8.111,0.000,0.000,40
94500,4.019,4.077,8.096,0.000,0.000,40
95000,4.049,4.018,8.067,0.000,0.000,40
95500,4.019,4.092,8.111,0.000,0.000,40
96000,4.058,4.023,8.082,0.000,0.000,40
96500,4.029,4.082,8.111,0.000,0.000,40
97000,4.029,4.009,8.037,0.000,0.000,40
97500,4.058,4.023,8.082,0.000,0.000,40
98000,4.029,4.009,8.037,0.000,0.000,40
98500,4.019,4.092,8.111,0.000,0.000,40
99000,4.049,4.018,8.067,0.000,0.000,40
99500,4.029,4.023,8.052,0.000,0.000,40
100000,4.058,4.009,8.067,0.000,0.000,40
100500,4.058,4.023,8.082,0.000,0.000,40
101000,4.058,4.009,8.067,0.000,0.000,40
101500,4.049,4.018,8.067,0.000,0.000,40
102000,4.039,3.999,8.037,0.000,0.000,40
102500,4.029,4.082,8.111,0.000,0.000,40
103000,4.019,4.077,8.096,0.000,0.000,40
103500,4.039,4.043,8.082,0.000,0.000,40
104000,4.000,4.097,8.096,0.000,0.000,40
104500,4.029,4.067,8.096,0.000,0.000,40
105000,4.029,4.053,8.082,0.000,0.000,40
105500,4.049,4.033,8.082,0.000,0.000,40
106000,4.009,4.072,8.082,0.000,0.000,40
106500,4.058,4.023,8.082,0.000,0.000,40
107000,4.019,4.092,8.111,0.000,0.000,40
107500,4.049,4.004,8.052,0.000,0.000,40
108000,4.009,4.087,8.096,0.000,0.000,40
108500,4.000,4.082,8.082,0.000,0.000,40
109000,4.009,4.072,8.082,0.000,0.000,40
109500,4.049,4.004,8.052,0.000,0.000,40
110000,4.029,4.053,8.082,0.000,0.000,40
110500,4.039,3.999,8.037,0.000,0.000,40
111000,3.990,4.092,8.082,0.000,0.000,40
111500,4.000,4.082,8.082,0.000,0.000,40
112000,4.049,4.033,8.082,0.000,0.000,40
112500,4.049,4.018,8.067,0.000,0.000,40
113000,4.029,4.053,8.082,0.000,0.000,40
113500,4.049,4.033,8.082,0.000,0.000,40
114000,4.009,4.087,8.096,0.000,0.000,40
114500,4.049,4.004,8.052,0.000,0.000,40
115000,4.039,3.999,8.037,0.000,0.000,40
115500,4.029,4.009,8.037,0.000,0.000,40
116000,4.009,4.087,8.096,0.000,0.000,40
116500,4.019,4.048,8.067,0.000,0.000,40
117000,4.058,4.009,8.067,0.000,0.000,40
117500,4.009,4.087,8.096,0.000,0.000,40
118000,4.019,4.077,8.096,0.000,0.000,40
118500,3.990,4.092,8.082,0.000,0.000,40
119000,4.049,4.018,8.067,0.000,0.000,40
119500,4.000,4.097,8.096,0.000,0.000,40
120000,4.000,4.082,8.082,0.000,0.000,40
120500,4.049,4.004,8.052,0.000,0.000,40
121000,4.009,4.072,8.082,0.000,0.000,40
121500,4.009,4.087,8.096,0.000,0.000,40
122000,4.049,4.004,8.052,0.000,0.000,40
122500,4.029,3.994,8.023,0.000,0.000,40
123000,4.049,4.004,8.052,0.000,0.000,40
123500,4.039,4.013,8.052,0.000,0.000,40
124000,4.049,4.004,8.052,0.000,0.000,40
124500,4.029,3.979,8.008,0.000,0.000,40
125000,4.019,4.063,8.082,0.000,0.000,40
125500,4.049,4.018,8.067,0.000,0.000,40
126000,4.039,4.028,8.067,0.000,0.000,40
126500,4.029,4.038,8.067,0.000,0.000,40
127000,4.009,4.087,8.096,0.000,0.000,40
127500,4.049,4.018,8.067,0.000,0.000,40
128000,4.039,3.999,8.037,0.000,0.000,40
128500,4.039,4.028,8.067,0.000,0.000,40
129000,4.000,4.082,8.082,0.000,0.000,40
129500,4.029,3.994,8.023,0.000,0.000,40
130000,4.049,4.004,8.052,0.000,0.000,40
130500,4.049,4.004,8.052,0.000,0.000,40
131000,4.019,3.974,7.993,0.000,0.000,40
131500,4.000,4.082,8.082,0.000,0.000,40
132000,4.029,3.994,8.023,0.000,0.000,40
132500,4.019,4.018,8.037,0.000,0.000,40
133000,4.029,4.023,8.052,0.000,0.000,40
133500,4.029,3.994,8.023,0.000,0.000,40
134000,4.009,4.072,8.082,0.000,0.000,40
134500,4.039,4.013,8.052,0.000,0.000,40
135000,4.019,3.974,7.993,0.000,0.000,40
135500,4.039,3.999,8.037,0.000,0.000,40
136000,4.009,4.043,8.052,0.000,0.000,40
136500,4.009,4.043,8.052,0.000,0.000,40
137000,3.990,4.077,8.067,0.000,0.000,40
137500,4.029,4.023,8.052,0.000,0.000,40
138000,3.990,4.092,8.082,0.000,0.000,40
138500,4.029,3.979,8.008,0.000,0.000,40
139000,4.039,3.999,8.037,0.000,0.000,40
139500,4.029,4.023,8.052,0.000,0.000,40
140000,4.009,4.072,8.082,0.000,0.000,40
140500,4.019,4.018,8.037,0.000,0.000,40
141000,4.019,3.974,7.993,0.000,0.000,40
141500,4.000,4.082,8.082,0.000,0.000,40
142000,4.019,4.018,8.037,0.000,0.000,40
142500,4.000,4.053,8.052,0.000,0.000,40
143000,4.009,3.999,8.008,0.000,0.000,40
143500,4.029,3.994,8.023,0.000,0.000,40
144000,4.009,4.043,8.052,0.000,0.000,40
144500,4.029,3.964,7.993,0.000,0.000,40
145000,4.029,3.994,8.023,0.000,0.000,40
145500,4.039,3.999,8.037,0.000,0.000,40
146000,4.039,3.999,8.037,0.000,0.000,40
146500,4.019,3.974,7.993,0.000,0.000,40
147000,4.019,4.004,8.023,0.000,0.000,40
147500,4.009,4.043,8.052,0.000,0.000,40
148000,4.009,4.058,8.067,0.000,0.000,40
148500,4.009,3.984,7.993,0.000,0.000,40
149000,4.019,4.004,8.023,0.000,0.000,40
149500,4.019,3.989,8.008,0.000,0.000,40
150000,4.029,3.979,8.008,0.000,0.000,40
150500,4.019,3.974,7.993,0.000,0.000,40
151000,3.980,4.072,8.052,0.000,0.000,40
151500,4.019,4.004,8.023,0.000,0.000,40
152000,4.039,3.999,8.037,0.000,0.000,40
152500,3.980,4.072,8.052,0.000,0.000,40
153000,4.019,3.989,8.008,0.000,0.000,40
153500,4.039,3.999,8.037,0.000,0.000,40
154000,4.000,4.067,8.067,0.000,0.000,40
154500,4.039,3.999,8.037,0.000,0.000,40
155000,4.009,3.984,7.993,0.000,0.000,40
155500,4.019,4.018,8.037,0.000,0.000,40
156000,4.039,3.999,8.037,0.000,0.000,40
156500,4.019,3.989,8.008,0.000,0.000,40
157000,4.009,3.984,7.993,0.000,0.000,40
157500,4.019,4.004,8.023,0.000,0.000,40
158000,4.009,3.954,7.964,0.000,0.000,40
158500,4.029,3.994,8.023,0.000,0.000,40
159000,4.009,4.028,8.037,0.000,0.000,40
159500,4.019,4.004,8.023,0.000,0.000,40
160000,4.009,4.013,8.023,0.000,0.000,40
160500,4.009,3.984,7.993,0.000,0.000,40
161000,4.019,3.989,8.008,0.000,0.000,40
161500,4.009,3.984,7.993,0.000,0.000,40
162000,3.990,4.033,8.023,0.000,0.000,40
162500,4.009,3.984,7.993,0.000,0.000,40
163000,4.009,3.969,7.978,0.000,0.000,40
163500,4.000,4.023,8.023,0.000,0.000,40
164000,3.970,4.082,8.052,0.000,0.000,40
164500,4.009,3.984,7.993,0.000,0.000,40
165000,4.009,4.013,8.023,0.000,0.000,40
165500,4.009,3.969,7.978,0.000,0.000,40
166000,3.990,4.062,8.052,0.000,0.000,40
166500,3.990,4.062,8.052,0.000,0.000,40
167000,4.029,3.994,8.023,0.000,0.000,40
167500,3.980,4.072,8.052,0.000,0.000,40
168000,4.000,4.023,8.023,0.000,0.000,40
168500,4.019,3.989,8.008,0.000,0.000,40
169000,3.960,4.077,8.037,0.000,0.000,40
169500,4.009,3.969,7.978,0.000,0.000,40
170000,3.980,4.058,8.037,0.000,0.000,40
170500,4.029,3.979,8.008,0.000,0.000,40
171000,3.970,4.053,8.023,0.000,0.000,40
171500,3.980,4.058,8.037,0.000,0.000,40
172000,4.000,4.023,8.023,0.000,0.000,40
172500,4.019,3.959,7.978,0.000,0.000,40
173000,4.019,4.004,8.023,0.000,0.000,40
173500,4.029,3.994,8.023,0.000,0.000,40
174000,4.009,3.954,7.964,0.000,0.000,40
174500,4.009,4.013,8.023,0.000,0.000,40
175000,4.019,3.974,7.993,0.000,0.000,40
175500,4.000,4.038,8.037,0.000,0.000,40
176000,3.990,4.062,8.052,0.000,0.000,40
176500,4.000,3.964,7.964,0.000,0.000,40
177000,4.019,3.974,7.993,0.000,0.000,40
177500,4.000,4.008,8.008,0.000,0.000,40
178000,3.990,4.048,8.037,0.000,0.000,40
178500,3.980,4.058,8.037,0.000,0.000,40
179000,4.019,3.974,7.993,0.000,0.000,40
179500,4.000,3.994,7.993,0.000,0.000,40
180000,4.019,3.974,7.993,0.000,0.000,40
180500,4.009,3.954,7.964,0.000,0.000,40
181000,4.000,3.964,7.964,0.000,0.000,40
181500,3.980,4.058,8.037,0.000,0.000,40
182000,4.000,4.008,8.008,0.000,0.000,40
182500,4.019,3.974,7.993,0.000,0.000,40
183000,3.980,4.058,8.037,0.000,0.000,40
183500,3.990,4.033,8.023,0.000,0.000,40
184000,3.980,4.058,8.037,0.000,0.000,40
184500,3.990,4.048,8.037,0.000,0.000,40
185000,3.990,4.048,8.037,0.000,0.000,40
185500,4.000,3.964,7.964,0.000,0.000,40
186000,4.000,3.949,7.949,0.000,0.000,40
186500,4.009,3.999,8.008,0.000,0.000,40
187000,4.000,3.964,7.964,0.000,0.000,40
187500,4.000,3.964,7.964,0.000,0.000,40
188000,4.019,3.989,8.008,0.000,0.000,40
188500,3.990,3.974,7.964,0.000,0.000,40
189000,4.009,3.984,7.993,0.000,0.000,40
189500,3.970,4.038,8.008,0.000,0.000,40
190000,4.000,3.994,7.993,0.000,0.000,40
190500,3.970,4.053,8.023,0.000,0.000,40
191000,3.970,4.053,8.023,0.000,0.000,40
191500,3.960,4.062,8.023,0.000,0.000,40
192000,4.000,3.979,7.978,0.000,0.000,40
192500,4.000,3.949,7.949,0.000,0.000,40
193000,3.980,4.043,8.023,0.000,0.000,40
193500,4.019,3.974,7.993,0.000,0.000,40
194000,4.000,3.949,7.949,0.000,0.000,40
194500,4.009,3.984,7.993,0.000,0.000,40
195000,4.019,3.974,7.993,0.000,0.000,40
195500,4.009,3.984,7.993,0.000,0.000,40
196000,4.019,3.974,7.993,0.000,0.000,40
196500,3.970,4.038,8.008,0.000,0.000,40
197000,4.009,3.969,7.978,0.000,0.000,40
197500,3.980,4.043,8.023,0.000,0.000,40
198000,3.990,3.989,7.978,0.000,0.000,40
198500,4.000,3.994,7.993,0.000,0.000,40
199000,3.990,4.018,8.008,0.000,0.000,40
199500,3.970,4.053,8.023,0.000,0.000,40
200000,3.990,3.944,7.934,0.000,0.000,40
200500,4.000,3.994,7.993,0.000,0.000,40
201000,3.990,4.003,7.993,0.000,0.000,40
201500,3.960,4.062,8.023,0.000,0.000,40
202000,3.980,4.028,8.008,0.000,0.000,40
202500,4.000,3.964,7.964,0.000,0.000,40
203000,3.990,3.974,7.964,0.000,0.000,40
203500,3.990,3.989,7.978,0.000,0.000,40
204000,4.000,3.994,7.993,0.000,0.000,40
204500,3.970,4.053,8.023,0.000,0.000,40
205000,4.009,3.969,7.978,0.000,0.000,40
205500,3.990,3.959,7.949,0.000,0.000,40
206000,4.009,3.984,7.993,0.000,0.000,40
206500,3.990,3.989,7.978,0.000,0.000,40
207000,3.980,4.013,7.993,0.000,0.000,40
207500,3.990,3.944,7.934,0.000,0.000,40
208000,4.000,3.994,7.993,0.000,0.000,40
208500,3.990,3.959,7.949,0.000,0.000,40
209000,3.970,4.023,7.993,0.000,0.000,40
209500,4.000,3.964,7.964,0.000,0.000,40
210000,4.000,3.994,7.993,0.000,0.000,40
210500,4.000,3.979,7.978,0.000,0.000,40
211000,3.970,4.053,8.023,0.000,0.000,40
211500,3.990,3.989,7.978,0.000,0.000,40
212000,3.980,3.999,7.978,0.000,0.000,40
212500,3.960,4.048,8.008,0.000,0.000,40
213000,3.980,3.999,7.978,0.000,0.000,40
213500,3.980,3.954,7.934,0.000,0.000,40
214000,3.990,3.944,7.934,0.000,0.000,40
214500,3.970,4.038,8.008,0.000,0.000,40
215000,3.990,3.989,7.978,0.000,0.000,40
215500,3.980,3.999,7.978,0.000,0.000,40
216000,3.980,3.940,7.919,0.000,0.000,40
216500,4.000,3.964,7.964,0.000,0.000,40
217000,3.980,4.013,7.993,0.000,0.000,40
217500,4.000,3.979,7.978,0.000,0.000,40
218000,3.980,4.028,8.008,0.000,0.000,40
218500,3.990,4.018,8.008,0.000,0.000,40
219000,3.990,3.959,7.949,0.000,0.000,40
219500,3.990,3.944,7.934,0.000,0.000,40
220000,3.951,4.043,7.993,0.000,0.000,40
220500,4.000,3.979,7.978,0.000,0.000,40
221000,3.980,3.954,7.934,0.000,0.000,40
221500,3.980,3.954,7.934,0.000,0.000,40
222000,3.960,4.033,7.993,0.000,0.000,40
222500,3.970,4.008,7.978,0.000,0.000,40
223000,3.990,3.989,7.978,0.000,0.000,40
223500,3.960,4.048,8.008,0.000,0.000,40
224000,3.960,4.048,8.008,0.000,0.000,40
224500,3.951,4.043,7.993,0.000,0.000,40
225000,3.980,3.999,7.978,0.000,0.000,40
225500,3.951,4.028,7.978,0.000,0.000,40
226000,4.000,3.949,7.949,0.000,0.000,40
226500,3.980,3.984,7.964,0.000,0.000,40
227000,3.960,4.033,7.993,0.000,0.000,40
227500,3.970,4.008,7.978,0.000,0.000,40
228000,3.990,3.974,7.964,0.000,0.000,40
228500,3.990,3.974,7.964,0.000,0.000,40
229000,3.980,3.984,7.964,0.000,0.000,40
229500,4.000,3.964,7.964,0.000,0.000,40
230000,3.980,3.969,7.949,0.000,0.000,40
230500,3.970,3.994,7.964,0.000,0.000,40
231000,3.970,3.994,7.964,0.000,0.000,40
231500,3.941,4.052,7.993,0.000,0.000,40
232000,3.980,3.940,7.919,0.000,0.000,40
232500,3.980,3.954,7.934,0.000,0.000,40
233000,3.960,4.048,8.008,0.000,0.000,40
233500,3.980,3.940,7.919,0.000,0.000,40
234000,3.990,3.974,7.964,0.000,0.000,40
234500,4.000,3.935,7.934,0.000,0.000,40
235000,3.960,4.033,7.993,0.000,0.000,40
235500,3.990,3.959,7.949,0.000,0.000,40
236000,3.990,3.959,7.949,0.000,0.000,40
236500,3.941,4.038,7.978,0.000,0.000,40
237000,3.990,3.974,7.964,0.000,0.000,40
237500,3.990,3.974,7.964,0.000,0.000,40
238000,3.970,3.949,7.919,0.000,0.000,40
238500,3.980,3.984,7.964,0.000,0.000,40
239000,3.970,3.949,7.919,0.000,0.000,40
239500,3.960,4.003,7.964,0.000,0.000,40
240000,3.970,3.994,7.964,0.000,0.000,40
240500,3.970,3.964,7.934,0.000,0.000,40
241000,3.960,4.018,7.978,0.000,0.000,40
241500,3.990,3.974,7.964,0.000,0.000,40
242000,3.980,3.984,7.964,0.000,0.000,40
242500,3.990,3.944,7.934,0.000,0.000,40
243000,3.970,3.979,7.949,0.000,0.000,40
243500,3.941,4.038,7.978,0.000,0.000,40
244000,3.960,4.033,7.993,0.000,0.000,40
244500,3.970,3.949,7.919,0.000,0.000,40
245000,3.970,3.994,7.964,0.000,0.000,40
245500,3.960,4.018,7.978,0.000,0.000,40
246000,3.941,4.023,7.964,0.000,0.000,40
246500,3.990,3.959,7.949,0.000,0.000,40
247000,3.980,3.940,7.919,0.000,0.000,40
247500,3.970,3.949,7.919,0.000,0.000,40
248000,3.970,4.008,7.978,0.000,0.000,40
248500,3.970,3.994,7.964,0.000,0.000,40
249000,3.980,3.954,7.934,0.000,0.000,40
249500,3.970,3.949,7.919,0.000,0.000,40
250000,3.941,4.023,7.964,0.000,0.000,40
250500,3.990,3.944,7.934,0.000,0.000,40
251000,3.980,3.954,7.934,0.000,0.000,40
251500,3.970,3.949,7.919,0.000,0.000,40
252000,3.970,3.964,7.934,0.000,0.000,40
252500,3.970,3.935,7.905,0.000,0.000,40
253000,3.951,4.028,7.978,0.000,0.000,40
253500,3.960,4.018,7.978,0.000,0.000,40
254000,3.970,3.935,7.905,0.000,0.000,40
254500,3.941,4.008,7.949,0.000,0.000,40
255000,3.960,3.930,7.890,0.000,0.000,40
255500,3.960,4.018,7.978,0.000,0.000,40
256000,3.990,3.959,7.949,0.000,0.000,40
256500,3.960,3.974,7.934,0.000,0.000,40
257000,3.941,4.023,7.964,0.000,0.000,40
257500,3.941,4.038,7.978,0.000,0.000,40
258000,3.970,3.935,7.905,0.000,0.000,40
258500,3.951,4.028,7.978,0.000,0.000,40
259000,3.960,3.989,7.949,0.000,0.000,40
259500,3.960,3.989,7.949,0.000,0.000,40
260000,3.941,4.008,7.949,0.000,0.000,40
260500,3.990,3.959,7.949,0.000,0.000,40
261000,3.970,3.935,7.905,0.000,0.000,40
261500,3.960,3.974,7.934,0.000,0.000,40
262000,3.951,4.028,7.978,0.000,0.000,40
262500,3.931,4.033,7.964,0.000,0.000,40
263000,3.970,3.949,7.919,0.000,0.000,40
263500,3.960,3.959,7.919,0.000,0.000,40
264000,3.980,3.969,7.949,0.000,0.000,40
264500,3.990,3.944,7.934,0.000,0.000,40
265000,3.970,3.935,7.905,0.000,0.000,40
265500,3.921,4.028,7.949,0.000,0.000,40
266000,3.960,3.974,7.934,0.000,0.000,40
266500,3.951,4.013,7.964,0.000,0.000,40
267000,3.941,4.008,7.949,0.000,0.000,40
267500,3.960,3.944,7.905,0.000,0.000,40
268000,3.980,3.954,7.934,0.000,0.000,40
268500,3.941,3.993,7.934,0.000,0.000,40
269000,3.960,3.944,7.905,0.000,0.000,40
269500,3.980,3.940,7.919,0.000,0.000,40
270000,3.960,3.974,7.934,0.000,0.000,40
270500,3.951,3.984,7.934,0.000,0.000,40
271000,3.960,3.930,7.890,0.000,0.000,40
271500,3.960,3.959,7.919,0.000,0.000,40
272000,3.960,3.974,7.934,0.000,0.000,40
272500,3.970,3.964,7.934,0.000,0.000,40
273000,3.970,3.949,7.919,0.000,0.000,40
273500,3.960,3.959,7.919,0.000,0.000,40
