time,cell1,cell2,cell3,cell4,total,throttle
127000,3.647,3.786,7.433,0.000,0.000,90
127500,3.617,3.742,7.359,0.000,0.000,90
128000,3.637,3.707,7.344,0.000,0.000,90
128500,3.647,3.771,7.418,0.000,0.000,90
129000,3.627,3.717,7.344,0.000,0.000,90
129500,3.647,3.712,7.359,0.000,0.000,90
130000,3.686,3.658,7.344,0.000,0.000,90
130500,3.676,3.668,7.344,0.000,0.000,90
131000,3.647,3.727,7.374,0.000,0.000,90
131500,3.666,3.678,7.344,0.000,0.000,90
132000,3.647,3.712,7.359,0.000,0.000,90
132500,3.637,3.722,7.359,0.000,0.000,90
133000,3.676,3.654,7.330,0.000,0.000,90
133500,3.627,3.717,7.344,0.000,0.000,90
134000,3.617,3.801,7.418,0.000,0.000,90
134500,3.666,3.663,7.330,0.000,0.000,90
135000,3.647,3.698,7.344,0.000,0.000,90
135500,3.656,3.688,7.344,0.000,0.000,90
136000,3.627,3.717,7.344,0.000,0.000,90
136500,3.627,3.776,7.403,0.000,0.000,90
137000,3.607,3.737,7.344,0.000,0.000,90
137500,3.637,3.752,7.389,0.000,0.000,90
138000,3.627,3.776,7.403,0.000,0.000,90
138500,3.627,3.762,7.389,0.000,0.000,90
139000,3.607,3.737,7.344,0.000,0.000,90
139500,3.627,3.747,7.374,0.000,0.000,90
140000,3.627,3.776,7.403,0.000,0.000,90
140500,3.647,3.698,7.344,0.000,0.000,90
141000,3.676,3.639,7.315,0.000,0.000,90
141500,3.627,3.762,7.389,0.000,0.000,90
142000,3.666,3.663,7.330,0.000,0.000,90
142500,3.627,3.762,7.389,0.000,0.000,90
143000,3.627,3.732,7.359,0.000,0.000,90
143500,3.617,3.727,7.344,0.000,0.000,90
144000,3.627,3.688,7.315,0.000,0.000,90
144500,3.627,3.776,7.403,0.000,0.000,90
145000,3.647,3.742,7.389,0.000,0.000,90
145500,3.627,3.688,7.315,0.000,0.000,90
146000,3.627,3.747,7.374,0.000,0.000,90
146500,3.617,3.698,7.315,0.000,0.000,90
147000,3.647,3.653,7.300,0.000,0.000,90
147500,3.617,3.683,7.300,0.000,0.000,90
148000,3.607,3.781,7.389,0.000,0.000,90
148500,3.617,3.786,7.403,0.000,0.000,90
149000,3.617,3.683,7.300,0.000,0.000,90
149500,3.607,3.722,7.330,0.000,0.000,90
150000,3.656,3.717,7.374,0.000,0.000,90
150500,3.617,3.742,7.359,0.000,0.000,90
151000,3.598,3.702,7.300,0.000,0.000,90
151500,3.607,3.693,7.300,0.000,0.000,90
152000,3.598,3.776,7.374,0.000,0.000,90
152500,3.607,3.752,7.359,0.000,0.000,90
153000,3.607,3.737,7.344,0.000,0.000,90
153500,3.617,3.712,7.330,0.000,0.000,90
154000,3.617,3.683,7.300,0.000,0.000,90
154500,3.607,3.766,7.374,0.000,0.000,90
155000,3.607,3.766,7.374,0.000,0.000,90
155500,3.617,3.698,7.315,0.000,0.000,90
156000,3.656,3.644,7.300,0.000,0.000,90
156500,3.607,3.707,7.315,0.000,0.000,90
157000,3.647,3.639,7.285,0.000,0.000,90
157500,3.607,3.707,7.315,0.000,0.000,90
158000,3.598,3.688,7.285,0.000,0.000,90
158500,3.607,3.752,7.359,0.000,0.000,90
159000,3.617,3.683,7.300,0.000,0.000,90
159500,3.617,3.683,7.300,0.000,0.000,90
160000,3.647,3.639,7.285,0.000,0.000,90
160500,3.598,3.688,7.285,0.000,0.000,90
161000,3.647,3.639,7.285,0.000,0.000,90
161500,3.607,3.707,7.315,0.000,0.000,90
162000,3.588,3.712,7.300,0.000,0.000,90
162500,3.598,3.688,7.285,0.000,0.000,90
163000,3.656,3.629,7.285,0.000,0.000,90
163500,3.617,3.668,7.285,0.000,0.000,90
164000,3.598,3.747,7.344,0.000,0.000,90
164500,3.598,3.688,7.285,0.000,0.000,90
165000,3.598,3.732,7.330,0.000,0.000,90
165500,3.598,3.761,7.359,0.000,0.000,90
166000,3.607,3.707,7.315,0.000,0.000,90
166500,3.607,3.648,7.256,0.000,0.000,90
167000,3.607,3.678,7.285,0.000,0.000,90
167500,3.598,3.673,7.271,0.000,0.000,90
168000,3.647,3.624,7.271,0.000,0.000,90
168500,3.598,3.673,7.271,0.000,0.000,90
169000,3.607,3.663,7.271,0.000,0.000,90
169500,3.617,3.727,7.344,0.000,0.000,90
170000,3.598,3.761,7.359,0.000,0.000,90
170500,3.617,3.668,7.285,0.000,0.000,90
171000,3.598,3.732,7.330,0.000,0.000,90
171500,3.637,3.648,7.285,0.000,0.000,90
172000,3.617,3.653,7.271,0.000,0.000,90
172500,3.607,3.737,7.344,0.000,0.000,90
173000,3.598,3.688,7.285,0.000,0.000,90
173500,3.598,3.688,7.285,0.000,0.000,90
174000,3.598,3.702,7.300,0.000,0.000,90
174500,3.617,3.639,7.256,0.000,0.000,90
175000,3.627,3.629,7.256,0.000,0.000,90
175500,3.578,3.678,7.256,0.000,0.000,90
176000,3.598,3.688,7.285,0.000,0.000,90
176500,3.588,3.698,7.285,0.000,0.000,90
177000,3.627,3.614,7.241,0.000,0.000,90
177500,3.578,3.693,7.271,0.000,0.000,90
178000,3.637,3.634,7.271,0.000,0.000,90
178500,3.588,3.742,7.330,0.000,0.000,90
179000,3.578,3.678,7.256,0.000,0.000,90
179500,3.578,3.663,7.241,0.000,0.000,90
180000,3.588,3.683,7.271,0.000,0.000,90
180500,3.578,3.678,7.256,0.000,0.000,90
181000,3.588,3.727,7.315,0.000,0.000,90
181500,3.617,3.698,7.315,0.000,0.000,90
182000,3.588,3.742,7.330,0.000,0.000,90
182500,3.588,3.698,7.285,0.000,0.000,90
183000,3.578,3.678,7.256,0.000,0.000,90
183500,3.588,3.727,7.315,0.000,0.000,90
184000,3.568,3.673,7.241,0.000,0.000,90
184500,3.598,3.673,7.271,0.000,0.000,90
185000,3.627,3.614,7.241,0.000,0.000,90
185500,3.627,3.614,7.241,0.000,0.000,90
186000,3.578,3.693,7.271,0.000,0.000,90
186500,3.607,3.634,7.241,0.000,0.000,90
187000,3.578,3.693,7.271,0.000,0.000,90
187500,3.568,3.702,7.271,0.000,0.000,90
188000,3.607,3.619,7.226,0.000,0.000,90
188500,3.607,3.648,7.256,0.000,0.000,90
189000,3.588,3.668,7.256,0.000,0.000,90
189500,3.588,3.742,7.330,0.000,0.000,90
190000,3.647,3.594,7.241,0.000,0.000,90
190500,3.607,3.648,7.256,0.000,0.000,90
191000,3.588,3.683,7.271,0.000,0.000,90
191500,3.578,3.737,7.315,0.000,0.000,90
192000,3.568,3.688,7.256,0.000,0.000,90
192500,3.627,3.599,7.226,0.000,0.000,90
193000,3.578,3.707,7.285,0.000,0.000,90
193500,3.607,3.634,7.241,0.000,0.000,90
194000,3.578,3.648,7.226,0.000,0.000,90
194500,3.578,3.707,7.285,0.000,0.000,90
195000,3.588,3.624,7.212,0.000,0.000,90
195500,3.617,3.639,7.256,0.000,0.000,90
196000,3.568,3.732,7.300,0.000,0.000,90
196500,3.578,3.678,7.256,0.000,0.000,90
197000,3.617,3.624,7.241,0.000,0.000,90
197500,3.578,3.693,7.271,0.000,0.000,90
198000,3.568,3.688,7.256,0.000,0.000,90
198500,3.568,3.673,7.241,0.000,0.000,90
199000,3.568,3.673,7.241,0.000,0.000,90
199500,3.578,3.722,7.300,0.000,0.000,90
200000,3.617,3.609,7.226,0.000,0.000,90
200500,3.558,3.668,7.226,0.000,0.000,90
201000,3.568,3.688,7.256,0.000,0.000,90
201500,3.607,3.619,7.226,0.000,0.000,90
202000,3.617,3.668,7.285,0.000,0.000,90
202500,3.558,3.668,7.226,0.000,0.000,90
203000,3.578,3.648,7.226,0.000,0.000,90
