time,cell1,cell2,cell3,cell4,total,throttle
65512,4.137,4.092,8.229,0.000,0.000,40
66012,4.127,4.161,8.288,0.000,0.000,40
66512,4.137,4.092,8.229,0.000,0.000,40
67012,4.127,4.117,8.244,0.000,0.000,40
67512,4.137,4.107,8.244,0.000,0.000,40
68012,4.137,4.137,8.273,0.000,0.000,40
68512,4.098,4.205,8.303,0.000,0.000,40
69012,4.137,4.137,8.273,0.000,0.000,40
69512,4.117,4.156,8.273,0.000,0.000,40
70012,4.117,4.186,8.303,0.000,0.000,40
70512,4.107,4.166,8.273,0.000,0.000,40
71012,4.147,4.127,8.273,0.000,0.000,40
71512,4.117,4.186,8.303,0.000,0.000,40
72012,4.137,4.092,8.229,0.000,0.000,40
72512,4.098,4.191,8.288,0.000,0.000,40
73012,4.098,4.191,8.288,0.000,0.000,40
73512,4.127,4.102,8.229,0.000,0.000,40
74012,4.137,4.107,8.244,0.000,0.000,40
74512,4.147,4.112,8.259,0.000,0.000,40
75012,4.117,4.097,8.214,0.000,0.000,40
75512,4.147,4.127,8.273,0.000,0.000,40
76012,4.156,4.117,8.273,0.000,0.000,40
76512,4.137,4.122,8.259,0.000,0.000,40
77012,4.137,4.137,8.273,0.000,0.000,40
77512,4.107,4.196,8.303,0.000,0.000,40
78012,4.137,4.107,8.244,0.000,0.000,40
78512,4.117,4.141,8.259,0.000,0.000,40
79012,4.127,4.117,8.244,0.000,0.000,40
79512,4.098,4.176,8.273,0.000,0.000,40
80012,4.127,4.117,8.244,0.000,0.000,40
80512,4.137,4.122,8.259,0.000,0.000,40
81012,4.117,4.141,8.259,0.000,0.000,40
81512,4.137,4.107,8.244,0.000,0.000,40
82012,4.137,4.107,8.244,0.000,0.000,40
82512,4.147,4.097,8.244,0.000,0.000,40
83012,4.117,4.171,8.288,0.000,0.000,40
83512,4.107,4.151,8.259,0.000,0.000,40
84012,4.088,4.186,8.273,0.000,0.000,40
84512,4.117,4.156,8.273,0.000,0.000,40
85012,4.107,4.181,8.288,0.000,0.000,40
85512,4.147,4.112,8.259,0.000,0.000,40
86012,4.117,4.112,8.229,0.000,0.000,40
86512,4.137,4.122,8.259,0.000,0.000,40
87012,4.117,4.097,8.214,0.000,0.000,40
87512,4.107,4.181,8.288,0.000,0.000,40
88012,4.117,4.156,8.273,0.000,0.000,40
88512,4.098,4.191,8.288,0.000,0.000,40
89012,4.117,4.112,8.229,0.000,0.000,40
89512,4.117,4.127,8.244,0.000,0.000,40
90012,4.127,4.102,8.229,0.000,0.000,40
90512,4.127,4.102,8.229,0.000,0.000,40
91012,4.107,4.151,8.259,0.000,0.000,40
91512,4.147,4.097,8.244,0.000,0.000,40
92012,4.117,4.097,8.214,0.000,0.000,40
92512,4.098,4.191,8.288,0.000,0.000,40
93012,4.117,4.156,8.273,0.000,0.000,40
93512,4.117,4.083,8.200,0.000,0.000,40
94012,4.147,4.097,8.244,0.000,0.000,40
94512,4.117,4.083,8.200,0.000,0.000,40
95012,4.117,4.083,8.200,0.000,0.000,40
95512,4.088,4.171,8.259,0.000,0.000,40
96012,4.137,4.122,8.259,0.000,0.000,40
96512,4.098,4.161,8.259,0.000,0.000,40
97012,4.127,4.102,8.229,0.000,0.000,40
97512,4.088,4.200,8.288,0.000,0.000,40
98012,4.088,4.171,8.259,0.000,0.000,40
98512,4.127,4.073,8.200,0.000,0.000,40
99012,4.098,4.161,8.259,0.000,0.000,40
99512,4.098,4.191,8.288,0.000,0.000,40
100012,4.127,4.087,8.214,0.000,0.000,40
100512,4.127,4.102,8.229,0.000,0.000,40
101012,4.137,4.107,8.244,0.000,0.000,40
101512,4.137,4.107,8.244,0.000,0.000,40
102012,4.088,4.186,8.273,0.000,0.000,40
102512,4.117,4.156,8.273,0.000,0.000,40
103012,4.147,4.097,8.244,0.000,0.000,40
103512,4.107,4.092,8.200,0.000,0.000,40
104012,4.137,4.092,8.229,0.000,0.000,40
104512,4.098,4.176,8.273,0.000,0.000,40
105012,4.107,4.137,8.244,0.000,0.000,40
105512,4.088,4.186,8.273,0.000,0.000,40
106012,4.117,4.097,8.214,0.000,0.000,40
106512,4.137,4.092,8.229,0.000,0.000,40
107012,4.107,4.137,8.244,0.000,0.000,40
107512,4.088,4.171,8.259,0.000,0.000,40
108012,4.127,4.102,8.229,0.000,0.000,40
108512,4.098,4.176,8.273,0.000,0.000,40
109012,4.107,4.092,8.200,0.000,0.000,40
109512,4.127,4.058,8.185,0.000,0.000,40
110012,4.117,4.097,8.214,0.000,0.000,40
110512,4.078,4.181,8.259,0.000,0.000,40
111012,4.098,4.146,8.244,0.000,0.000,40
111512,4.137,4.107,8.244,0.000,0.000,40
112012,4.117,4.097,8.214,0.000,0.000,40
112512,4.117,4.068,8.185,0.000,0.000,40
113012,4.127,4.117,8.244,0.000,0.000,40
113512,4.117,4.127,8.244,0.000,0.000,40
114012,4.117,4.127,8.244,0.000,0.000,40
114512,4.068,4.191,8.259,0.000,0.000,40
115012,4.107,4.151,8.259,0.000,0.000,40
115512,4.127,4.102,8.229,0.000,0.000,40
116012,4.127,4.102,8.229,0.000,0.000,40
116512,4.098,4.146,8.244,0.000,0.000,40
117012,4.107,4.137,8.244,0.000,0.000,40
117512,4.117,4.068,8.185,0.000,0.000,40
118012,4.078,4.166,8.244,0.000,0.000,40
118512,4.117,4.127,8.244,0.000,0.000,40
119012,4.137,4.092,8.229,0.000,0.000,40
119512,4.107,4.151,8.259,0.000,0.000,40
120012,4.098,4.146,8.244,0.000,0.000,40
120512,4.078,4.181,8.259,0.000,0.000,40
121012,4.098,4.176,8.273,0.000,0.000,40
121512,4.107,4.092,8.200,0.000,0.000,40
122012,4.068,4.176,8.244,0.000,0.000,40
122512,4.127,4.102,8.229,0.000,0.000,40
123012,4.078,4.181,8.259,0.000,0.000,40
123512,4.068,4.191,8.259,0.000,0.000,40
124012,4.098,4.161,8.259,0.000,0.000,40
124512,4.127,4.117,8.244,0.000,0.000,40
125012,4.117,4.097,8.214,0.000,0.000,40
125512,4.098,4.161,8.259,0.000,0.000,40
126012,4.127,4.102,8.229,0.000,0.000,40
126512,4.127,4.102,8.229,0.000,0.000,40
127012,4.107,4.063,8.170,0.000,0.000,40
127512,4.107,4.122,8.229,0.000,0.000,40
128012,4.078,4.166,8.244,0.000,0.000,40
128512,4.137,4.092,8.229,0.000,0.000,40
129012,4.098,4.161,8.259,0.000,0.000,40
129512,4.107,4.063,8.170,0.000,0.000,40
130012,4.127,4.087,8.214,0.000,0.000,40
130512,4.127,4.087,8.214,0.000,0.000,40
131012,4.078,4.166,8.244,0.000,0.000,40
131512,4.098,4.087,8.185,0.000,0.000,40
132012,4.127,4.087,8.214,0.000,0.000,40
132512,4.117,4.097,8.214,0.000,0.000,40
133012,4.117,4.112,8.229,0.000,0.000,40
133512,4.098,4.132,8.229,0.000,0.000,40
134012,4.078,4.166,8.244,0.000,0.000,40
134512,4.058,4.171,8.229,0.000,0.000,40
135012,4.107,4.078,8.185,0.000,0.000,40
135512,4.127,4.087,8.214,0.000,0.000,40
136012,4.127,4.087,8.214,0.000,0.000,40
136512,4.127,4.087,8.214,0.000,0.000,40
137012,4.098,4.087,8.185,0.000,0.000,40
137512,4.107,4.048,8.155,0.000,0.000,40
138012,4.098,4.087,8.185,0.000,0.000,40
138512,4.098,4.117,8.214,0.000,0.000,40
139012,4.107,4.107,8.214,0.000,0.000,40
139512,4.107,4.078,8.185,0.000,0.000,40
140012,4.068,4.161,8.229,0.000,0.000,40
140512,4.078,4.166,8.244,0.000,0.000,40
141012,4.098,4.117,8.214,0.000,0.000,40
141512,4.078,4.166,8.244,0.000,0.000,40
142012,4.117,4.083,8.200,0.000,0.000,40
142512,4.117,4.097,8.214,0.000,0.000,40
143012,4.098,4.117,8.214,0.000,0.000,40
143512,4.107,4.107,8.214,0.000,0.000,40
144012,4.098,4.117,8.214,0.000,0.000,40
144512,4.117,4.097,8.214,0.000,0.000,40
145012,4.088,4.156,8.244,0.000,0.000,40
145512,4.098,4.073,8.170,0.000,0.000,40
146012,4.088,4.156,8.244,0.000,0.000,40
146512,4.078,4.151,8.229,0.000,0.000,40
147012,4.098,4.087,8.185,0.000,0.000,40
147512,4.107,4.078,8.185,0.000,0.000,40
148012,4.098,4.117,8.214,0.000,0.000,40
148512,4.098,4.117,8.214,0.000,0.000,40
149012,4.098,4.132,8.229,0.000,0.000,40
149512,4.117,4.083,8.200,0.000,0.000,40
150012,4.117,4.083,8.200,0.000,0.000,40
150512,4.078,4.166,8.244,0.000,0.000,40
151012,4.078,4.136,8.214,0.000,0.000,40
151512,4.078,4.166,8.244,0.000,0.000,40
152012,4.068,4.146,8.214,0.000,0.000,40
152512,4.117,4.097,8.214,0.000,0.000,40
153012,4.117,4.097,8.214,0.000,0.000,40
153512,4.107,4.107,8.214,0.000,0.000,40
154012,4.117,4.083,8.200,0.000,0.000,40
154512,4.098,4.058,8.155,0.000,0.000,40
155012,4.098,4.102,8.200,0.000,0.000,40
155512,4.088,4.141,8.229,0.000,0.000,40
156012,4.098,4.073,8.170,0.000,0.000,40
156512,4.068,4.161,8.229,0.000,0.000,40
157012,4.058,4.171,8.229,0.000,0.000,40
157512,4.098,4.073,8.170,0.000,0.000,40
158012,4.068,4.146,8.214,0.000,0.000,40
158512,4.107,4.078,8.185,0.000,0.000,40
159012,4.098,4.058,8.155,0.000,0.000,40
159512,4.098,4.087,8.185,0.000,0.000,40
160012,4.078,4.122,8.200,0.000,0.000,40
160512,4.088,4.068,8.155,0.000,0.000,40
161012,4.117,4.068,8.185,0.000,0.000,40
161512,4.098,4.073,8.170,0.000,0.000,40
162012,4.068,4.146,8.214,0.000,0.000,40
162512,4.107,4.078,8.185,0.000,0.000,40
163012,4.088,4.141,8.229,0.000,0.000,40
163512,4.058,4.171,8.229,0.000,0.000,40
164012,4.068,4.161,8.229,0.000,0.000,40
164512,4.098,4.087,8.185,0.000,0.000,40
165012,4.098,4.102,8.200,0.000,0.000,40
165512,4.078,4.122,8.200,0.000,0.000,40
166012,4.117,4.083,8.200,0.000,0.000,40
166512,4.088,4.127,8.214,0.000,0.000,40
167012,4.088,4.112,8.200,0.000,0.000,40
167512,4.107,4.078,8.185,0.000,0.000,40
168012,4.117,4.083,8.200,0.000,0.000,40
168512,4.078,4.122,8.200,0.000,0.000,40
169012,4.107,4.092,8.200,0.000,0.000,40
169512,4.107,4.092,8.200,0.000,0.000,40
170012,4.058,4.156,8.214,0.000,0.000,40
170512,4.078,4.151,8.229,0.000,0.000,40
171012,4.058,4.156,8.214,0.000,0.000,40
171512,4.068,4.132,8.200,0.000,0.000,40
172012,4.117,4.068,8.185,0.000,0.000,40
172512,4.088,4.082,8.170,0.000,0.000,40
173012,4.068,4.146,8.214,0.000,0.000,40
173512,4.088,4.038,8.126,0.000,0.000,40
174012,4.049,4.151,8.200,0.000,0.000,40
174512,4.107,4.078,8.185,0.000,0.000,40
175012,4.078,4.151,8.229,0.000,0.000,40
175512,4.058,4.141,8.200,0.000,0.000,40
176012,4.088,4.038,8.126,0.000,0.000,40
176512,4.117,4.083,8.200,0.000,0.000,40
177012,4.107,4.092,8.200,0.000,0.000,40
177512,4.088,4.053,8.141,0.000,0.000,40
178012,4.107,4.063,8.170,0.000,0.000,40
178512,4.088,4.068,8.155,0.000,0.000,40
179012,4.049,4.151,8.200,0.000,0.000,40
179512,4.068,4.161,8.229,0.000,0.000,40
180012,4.088,4.053,8.141,0.000,0.000,40
180512,4.088,4.053,8.141,0.000,0.000,40
181012,4.088,4.053,8.141,0.000,0.000,40
181512,4.088,4.068,8.155,0.000,0.000,40
182012,4.107,4.063,8.170,0.000,0.000,40
182512,4.088,4.068,8.155,0.000,0.000,40
183012,4.088,4.112,8.200,0.000,0.000,40
183512,4.078,4.077,8.155,0.000,0.000,40
184012,4.088,4.068,8.155,0.000,0.000,40
184512,4.088,4.053,8.141,0.000,0.000,40
185012,4.068,4.146,8.214,0.000,0.000,40
185512,4.088,4.112,8.200,0.000,0.000,40
186012,4.107,4.078,8.185,0.000,0.000,40
186512,4.078,4.077,8.155,0.000,0.000,40
187012,4.078,4.122,8.200,0.000,0.000,40
187512,4.068,4.146,8.214,0.000,0.000,40
188012,4.088,4.097,8.185,0.000,0.000,40
188512,4.068,4.146,8.214,0.000,0.000,40
189012,4.107,4.078,8.185,0.000,0.000,40
189512,4.088,4.053,8.141,0.000,0.000,40
190012,4.078,4.107,8.185,0.000,0.000,40
190512,4.078,4.063,8.141,0.000,0.000,40
191012,4.078,4.063,8.141,0.000,0.000,40
191512,4.058,4.127,8.185,0.000,0.000,40
192012,4.068,4.146,8.214,0.000,0.000,40
192512,4.088,4.068,8.155,0.000,0.000,40
193012,4.058,4.156,8.214,0.000,0.000,40
193512,4.049,4.151,8.200,0.000,0.000,40
194012,4.058,4.127,8.185,0.000,0.000,40
194512,4.078,4.063,8.141,0.000,0.000,40
195012,4.058,4.141,8.200,0.000,0.000,40
195512,4.088,4.053,8.141,0.000,0.000,40
196012,4.078,4.122,8.200,0.000,0.000,40
196512,4.107,4.078,8.185,0.000,0.000,40
197012,4.078,4.063,8.141,0.000,0.000,40
197512,4.078,4.092,8.170,0.000,0.000,40
198012,4.078,4.136,8.214,0.000,0.000,40
198512,4.078,4.122,8.200,0.000,0.000,40
199012,4.088,4.053,8.141,0.000,0.000,40
199512,4.068,4.117,8.185,0.000,0.000,40
200012,4.068,4.132,8.200,0.000,0.000,40
200512,4.107,4.078,8.185,0.000,0.000,40
201012,4.098,4.073,8.170,0.000,0.000,40
201512,4.058,4.141,8.200,0.000,0.000,40
202012,4.049,4.151,8.200,0.000,0.000,40
202512,4.078,4.092,8.170,0.000,0.000,40
203012,4.078,4.063,8.141,0.000,0.000,40
203512,4.098,4.073,8.170,0.000,0.000,40
204012,4.078,4.063,8.141,0.000,0.000,40
204512,4.058,4.141,8.200,0.000,0.000,40
205012,4.098,4.073,8.170,0.000,0.000,40
205512,4.098,4.073,8.170,0.000,0.000,40
206012,4.049,4.136,8.185,0.000,0.000,40
206512,4.088,4.053,8.141,0.000,0.000,40
207012,4.078,4.048,8.126,0.000,0.000,40
207512,4.058,4.141,8.200,0.000,0.000,40
208012,4.049,4.151,8.200,0.000,0.000,40
208512,4.058,4.141,8.200,0.000,0.000,40
209012,4.058,4.141,8.200,0.000,0.000,40
209512,4.058,4.112,8.170,0.000,0.000,40
210012,4.078,4.033,8.111,0.000,0.000,40
210512,4.078,4.092,8.170,0.000,0.000,40
211012,4.098,4.073,8.170,0.000,0.000,40
211512,4.078,4.063,8.141,0.000,0.000,40
212012,4.088,4.053,8.141,0.000,0.000,40
212512,4.049,4.122,8.170,0.000,0.000,40
213012,4.058,4.141,8.200,0.000,0.000,40
213512,4.058,4.127,8.185,0.000,0.000,40
214012,4.078,4.077,8.155,0.000,0.000,40
214512,4.098,4.058,8.155,0.000,0.000,40
215012,4.068,4.117,8.185,0.000,0.000,40
215512,4.098,4.073,8.170,0.000,0.000,40
216012,4.078,4.077,8.155,0.000,0.000,40
216512,4.039,4.161,8.200,0.000,0.000,40
217012,4.088,4.082,8.170,0.000,0.000,40
217512,4.078,4.048,8.126,0.000,0.000,40
218012,4.078,4.048,8.126,0.000,0.000,40
218512,4.049,4.122,8.170,0.000,0.000,40
219012,4.068,4.132,8.200,0.000,0.000,40
219512,4.049,4.122,8.170,0.000,0.000,40
220012,4.068,4.102,8.170,0.000,0.000,40
220512,4.088,4.068,8.155,0.000,0.000,40
221012,4.058,4.141,8.200,0.000,0.000,40
221512,4.098,4.058,8.155,0.000,0.000,40
222012,4.068,4.102,8.170,0.000,0.000,40
222512,4.058,4.141,8.200,0.000,0.000,40
223012,4.078,4.063,8.141,0.000,0.000,40
223512,4.098,4.043,8.141,0.000,0.000,40
224012,4.068,4.043,8.111,0.000,0.000,40
224512,4.078,4.048,8.126,0.000,0.000,40
225012,4.088,4.068,8.155,0.000,0.000,40
225512,4.068,4.102,8.170,0.000,0.000,40
226012,4.078,4.048,8.126,0.000,0.000,40
226512,4.078,4.048,8.126,0.000,0.000,40
227012,4.049,4.136,8.185,0.000,0.000,40
227512,4.078,4.048,8.126,0.000,0.000,40
228012,4.088,4.023,8.111,0.000,0.000,40
228512,4.088,4.038,8.126,0.000,0.000,40
229012,4.068,4.043,8.111,0.000,0.000,40
229512,4.068,4.087,8.155,0.000,0.000,40
230012,4.058,4.097,8.155,0.000,0.000,40
230512,4.098,4.043,8.141,0.000,0.000,40
231012,4.058,4.127,8.185,0.000,0.000,40
231512,4.058,4.097,8.155,0.000,0.000,40
232012,4.068,4.102,8.170,0.000,0.000,40
232512,4.029,4.141,8.170,0.000,0.000,40
233012,4.068,4.043,8.111,0.000,0.000,40
233512,4.068,4.043,8.111,0.000,0.000,40
234012,4.068,4.087,8.155,0.000,0.000,40
234512,4.049,4.107,8.155,0.000,0.000,40
235012,4.049,4.136,8.185,0.000,0.000,40
235512,4.068,4.043,8.111,0.000,0.000,40
236012,4.068,4.028,8.096,0.000,0.000,40
236512,4.068,4.028,8.096,0.000,0.000,40
237012,4.029,4.141,8.170,0.000,0.000,40
237512,4.078,4.063,8.141,0.000,0.000,40
238012,4.058,4.127,8.185,0.000,0.000,40
238512,4.068,4.117,8.185,0.000,0.000,40
239012,4.039,4.131,8.170,0.000,0.000,40
239512,4.049,4.136,8.185,0.000,0.000,40
240012,4.039,4.131,8.170,0.000,0.000,40
240512,4.058,4.127,8.185,0.000,0.000,40
241012,4.068,4.043,8.111,0.000,0.000,40
241512,4.029,4.156,8.185,0.000,0.000,40
242012,4.039,4.117,8.155,0.000,0.000,40
242512,4.049,4.122,8.170,0.000,0.000,40
243012,4.068,4.028,8.096,0.000,0.000,40
243512,4.078,4.033,8.111,0.000,0.000,40
244012,4.078,4.063,8.141,0.000,0.000,40
244512,4.058,4.097,8.155,0.000,0.000,40
245012,4.029,4.126,8.155,0.000,0.000,40
245512,4.088,4.053,8.141,0.000,0.000,40
246012,4.058,4.127,8.185,0.000,0.000,40
246512,4.088,4.053,8.141,0.000,0.000,40
247012,4.039,4.117,8.155,0.000,0.000,40
247512,4.058,4.112,8.170,0.000,0.000,40
248012,4.039,4.131,8.170,0.000,0.000,40
248512,4.098,4.043,8.141,0.000,0.000,40
249012,4.078,4.048,8.126,0.000,0.000,40
249512,4.088,4.053,8.141,0.000,0.000,40
250012,4.068,4.043,8.111,0.000,0.000,40
250512,4.049,4.107,8.155,0.000,0.000,40
251012,4.078,4.048,8.126,0.000,0.000,40
251512,4.078,4.033,8.111,0.000,0.000,40
252012,4.078,4.063,8.141,0.000,0.000,40
252512,4.058,4.097,8.155,0.000,0.000,40
253012,4.068,4.058,8.126,0.000,0.000,40
253512,4.088,4.053,8.141,0.000,0.000,40
254012,4.058,4.112,8.170,0.000,0.000,40
254512,4.088,4.053,8.141,0.000,0.000,40
255012,4.058,4.038,8.096,0.000,0.000,40
255512,4.058,4.038,8.096,0.000,0.000,40
256012,4.029,4.126,8.155,0.000,0.000,40
256512,4.058,4.097,8.155,0.000,0.000,40
257012,4.029,4.141,8.170,0.000,0.000,40
257512,4.068,4.058,8.126,0.000,0.000,40
258012,4.029,4.126,8.155,0.000,0.000,40
258512,4.039,4.102,8.141,0.000,0.000,40
259012,4.029,4.112,8.141,0.000,0.000,40
259512,4.029,4.141,8.170,0.000,0.000,40
260012,4.049,4.122,8.170,0.000,0.000,40
260512,4.049,4.092,8.141,0.000,0.000,40
261012,4.058,4.097,8.155,0.000,0.000,40
261512,4.068,4.073,8.141,0.000,0.000,40
262012,4.058,4.112,8.170,0.000,0.000,40
262512,4.078,4.063,8.141,0.000,0.000,40
263012,4.068,4.073,8.141,0.000,0.000,40
263512,4.068,4.073,8.141,0.000,0.000,40
264012,4.039,4.117,8.155,0.000,0.000,40
264512,4.049,4.122,8.170,0.000,0.000,40
265012,4.068,4.043,8.111,0.000,0.000,40
265512,4.058,4.053,8.111,0.000,0.000,40
266012,4.058,4.068,8.126,0.000,0.000,40
266512,4.049,4.122,8.170,0.000,0.000,40
267012,4.088,4.053,8.141,0.000,0.000,40
267512,4.068,4.043,8.111,0.000,0.000,40
268012,4.039,4.117,8.155,0.000,0.000,40
268512,4.088,4.038,8.126,0.000,0.000,40
269012,4.039,4.131,8.170,0.000,0.000,40
269512,4.039,4.102,8.141,0.000,0.000,40
270012,4.029,4.126,8.155,0.000,0.000,40
270512,4.029,4.126,8.155,0.000,0.000,40
271012,4.078,4.048,8.126,0.000,0.000,40
271512,4.058,4.038,8.096,0.000,0.000,40
272012,4.058,4.009,8.067,0.000,0.000,40
272512,4.039,4.117,8.155,0.000,0.000,40
273012,4.088,4.053,8.141,0.000,0.000,40
273512,4.039,4.117,8.155,0.000,0.000,40
274012,4.058,4.038,8.096,0.000,0.000,40
274512,4.088,4.038,8.126,0.000,0.000,40
275012,4.078,4.048,8.126,0.000,0.000,40
275512,4.049,4.107,8.155,0.000,0.000,40
276012,4.049,4.092,8.141,0.000,0.000,40
276512,4.058,4.009,8.067,0.000,0.000,40
277012,4.058,4.038,8.096,0.000,0.000,40
277512,4.029,4.141,8.170,0.000,0.000,40
278012,4.049,4.122,8.170,0.000,0.000,40
278512,4.068,4.043,8.111,0.000,0.000,40
279012,4.029,4.112,8.141,0.000,0.000,40
279512,4.078,4.033,8.111,0.000,0.000,40
280012,4.068,4.043,8.111,0.000,0.000,40
280512,4.058,4.009,8.067,0.000,0.000,40
281012,4.049,4.092,8.141,0.000,0.000,40
281512,4.088,4.023,8.111,0.000,0.000,40
282012,4.058,4.038,8.096,0.000,0.000,40
282512,4.029,4.126,8.155,0.000,0.000,40
283012,4.078,4.048,8.126,0.000,0.000,40
283512,4.058,4.038,8.096,0.000,0.000,40
284012,4.058,4.023,8.082,0.000,0.000,40
284512,4.068,4.058,8.126,0.000,0.000,40
285012,4.039,4.087,8.126,0.000,0.000,40
285512,4.029,4.126,8.155,0.000,0.000,40
286012,4.049,4.063,8.111,0.000,0.000,40
286512,4.078,4.033,8.111,0.000,0.000,40
287012,4.068,4.058,8.126,0.000,0.000,40
287512,4.068,4.043,8.111,0.000,0.000,40
288012,4.058,4.038,8.096,0.000,0.000,40
288512,4.039,4.087,8.126,0.000,0.000,40
289012,4.039,4.117,8.155,0.000,0.000,40
289512,4.068,4.043,8.111,0.000,0.000,40
290012,4.058,4.068,8.126,0.000,0.000,40
290512,4.049,4.077,8.126,0.000,0.000,40
291012,4.029,4.112,8.141,0.000,0.000,40
291512,4.049,4.063,8.111,0.000,0.000,40
292012,4.049,4.033,8.082,0.000,0.000,40
292512,4.049,4.033,8.082,0.000,0.000,40
