time,cell1,cell2,cell3,cell4,total,throttle
98000,3.941,3.817,7.757,0.000,0.000,70
98500,3.931,3.841,7.772,0.000,0.000,70
99000,3.892,3.880,7.772,0.000,0.000,70
99500,3.872,3.900,7.772,0.000,0.000,70
100000,3.931,3.826,7.757,0.000,0.000,70
100500,3.862,3.939,7.802,0.000,0.000,70
101000,3.892,3.880,7.772,0.000,0.000,70
101500,3.872,3.988,7.860,0.000,0.000,70
102000,3.862,3.983,7.846,0.000,0.000,70
102500,3.862,3.939,7.802,0.000,0.000,70
103000,3.862,3.939,7.802,0.000,0.000,70
103500,3.862,3.998,7.860,0.000,0.000,70
104000,3.931,3.826,7.757,0.000,0.000,70
104500,3.872,3.974,7.846,0.000,0.000,70
105000,3.911,3.831,7.743,0.000,0.000,70
105500,3.902,3.841,7.743,0.000,0.000,70
106000,3.862,3.895,7.757,0.000,0.000,70
106500,3.911,3.831,7.743,0.000,0.000,70
107000,3.931,3.812,7.743,0.000,0.000,70
107500,3.853,3.949,7.802,0.000,0.000,70
108000,3.862,3.983,7.846,0.000,0.000,70
108500,3.872,3.870,7.743,0.000,0.000,70
109000,3.882,3.861,7.743,0.000,0.000,70
109500,3.853,3.993,7.846,0.000,0.000,70
110000,3.921,3.807,7.728,0.000,0.000,70
110500,3.921,3.807,7.728,0.000,0.000,70
111000,3.872,3.870,7.743,0.000,0.000,70
111500,3.843,3.944,7.787,0.000,0.000,70
112000,3.911,3.846,7.757,0.025,0.025,70
112500,3.853,3.978,7.831,0.000,0.000,70
113000,3.853,3.978,7.831,0.000,0.000,70
113500,3.911,3.816,7.728,0.000,0.000,70
114000,3.853,3.964,7.816,0.000,0.000,70
114500,3.843,3.900,7.743,0.000,0.000,70
115000,3.862,3.851,7.713,0.000,0.000,70
115500,3.843,3.870,7.713,0.000,0.000,70
116000,3.911,3.816,7.728,0.000,0.000,70
116500,3.911,3.816,7.728,0.000,0.000,70
117000,3.853,3.978,7.831,0.000,0.000,70
117500,3.853,3.978,7.831,0.000,0.000,70
118000,3.911,3.802,7.713,0.000,0.000,70
118500,3.862,3.969,7.831,0.000,0.000,70
119000,3.853,3.978,7.831,0.000,0.000,70
119500,3.853,3.964,7.816,0.000,0.000,70
120000,3.872,3.841,7.713,0.000,0.000,70
120500,3.843,3.959,7.802,0.000,0.000,70
121000,3.843,3.974,7.816,0.000,0.000,70
121500,3.843,3.944,7.787,0.000,0.000,70
122000,3.853,3.861,7.713,0.000,0.000,70
122500,3.853,3.934,7.787,0.000,0.000,70
123000,3.843,3.870,7.713,0.000,0.000,70
123500,3.833,3.910,7.743,0.000,0.000,70
124000,3.862,3.895,7.757,0.000,0.000,70
124500,3.872,3.870,7.743,0.000,0.000,70
125000,3.843,3.974,7.816,0.000,0.000,70
125500,3.843,3.929,7.772,0.000,0.000,70
126000,3.833,3.954,7.787,0.000,0.000,70
126500,3.833,3.910,7.743,0.000,0.000,70
127000,3.833,3.865,7.698,0.000,0.000,70
127500,3.843,3.915,7.757,0.000,0.000,70
128000,3.882,3.831,7.713,0.000,0.000,70
128500,3.902,3.782,7.684,0.000,0.000,70
129000,3.862,3.851,7.713,0.000,0.000,70
129500,3.833,3.895,7.728,0.000,0.000,70
130000,3.862,3.836,7.698,0.000,0.000,70
130500,3.872,3.841,7.713,0.000,0.000,70
131000,3.833,3.895,7.728,0.000,0.000,70
131500,3.833,3.865,7.698,0.000,0.000,70
132000,3.843,3.870,7.713,0.000,0.000,70
132500,3.833,3.954,7.787,0.000,0.000,70
133000,3.833,3.954,7.787,0.000,0.000,70
133500,3.833,3.954,7.787,0.000,0.000,70
134000,3.823,3.890,7.713,0.000,0.000,70
134500,3.833,3.895,7.728,0.000,0.000,70
135000,3.823,3.875,7.698,0.000,0.000,70
135500,3.823,3.890,7.713,0.000,0.000,70
136000,3.872,3.826,7.698,0.000,0.000,70
136500,3.843,3.826,7.669,0.000,0.000,70
137000,3.892,3.821,7.713,0.000,0.000,70
137500,3.892,3.792,7.684,0.000,0.000,70
138000,3.823,3.934,7.757,0.000,0.000,70
138500,3.813,3.855,7.669,0.000,0.000,70
139000,3.823,3.919,7.743,0.000,0.000,70
139500,3.823,3.860,7.684,0.000,0.000,70
140000,3.862,3.851,7.713,0.000,0.000,70
140500,3.833,3.836,7.669,0.000,0.000,70
141000,3.853,3.846,7.698,0.000,0.000,70
141500,3.823,3.846,7.669,0.000,0.000,70
142000,3.882,3.802,7.684,0.000,0.000,70
142500,3.833,3.924,7.757,0.000,0.000,70
143000,3.823,3.905,7.728,0.000,0.000,70
143500,3.823,3.934,7.757,0.000,0.000,70
144000,3.872,3.811,7.684,0.025,0.025,70
144500,3.813,3.855,7.669,0.000,0.000,70
145000,3.882,3.787,7.669,0.000,0.000,70
145500,3.862,3.806,7.669,0.000,0.000,70
146000,3.813,3.855,7.669,0.000,0.000,70
146500,3.823,3.831,7.654,0.000,0.000,70
147000,3.813,3.944,7.757,0.000,0.000,70
147500,3.843,3.826,7.669,0.000,0.000,70
148000,3.872,3.797,7.669,0.000,0.000,70
148500,3.803,3.836,7.639,0.000,0.000,70
149000,3.853,3.831,7.684,0.000,0.000,70
149500,3.813,3.841,7.654,0.000,0.000,70
150000,3.813,3.841,7.654,0.000,0.000,70
150500,3.833,3.836,7.669,0.000,0.000,70
151000,3.882,3.772,7.654,0.000,0.000,70
151500,3.823,3.905,7.728,0.000,0.000,70
152000,3.882,3.772,7.654,0.000,0.000,70
152500,3.803,3.865,7.669,0.000,0.000,70
153000,3.813,3.929,7.743,0.000,0.000,70
153500,3.882,3.757,7.639,0.000,0.000,70
154000,3.882,3.757,7.639,0.000,0.000,70
154500,3.823,3.846,7.669,0.000,0
.000,70
155000,3.813,3.841,7.654,0.000,0.000,70
155500,3.794,3.846,7.639,0.000,0.000,70
156000,3.872,3.767,7.639,0.025,0.025,70
156500,3.813,3.929,7.743,0.000,0.000,70
157000,3.813,3.929,7.743,0.000,0.000,70
157500,3.813,3.914,7.728,0.000,0.000,70
158000,3.833,3.806,7.639,0.000,0.000,70
158500,3.833,3.806,7.639,0.000,0.000,70
159000,3.872,3.752,7.625,0.000,0.000,70
159500,3.803,3.910,7.713,0.000,0.000,70
160000,3.853,3.787,7.639,0.000,0.000,70
160500,3.784,3.855,7.639,0.000,0.000,70
161000,3.803,3.910,7.713,0.000,0.000,70
161500,3.803,3.895,7.698,0.000,0.000,70
162000,3.872,3.752,7.625,0.000,0.000,70
162500,3.803,3.910,7.713,0.000,0.000,70
163000,3.784,3.900,7.684,0.000,0.000,70
163500,3.803,3.924,7.728,0.000,0.000,70
164000,3.803,3.910,7.713,0.000,0.000,70
164500,3.803,3.924,7.728,0.000,0.000,70
165000,3.803,3.924,7.728,0.000,0.000,70
165500,3.862,3.777,7.639,0.000,0.000,70
166000,3.853,3.772,7.625,0.000,0.000,70
166500,3.803,3.924,7.728,0.000,0.000,70
167000,3.794,3.860,7.654,0.000,0.000,70
167500,3.784,3.885,7.669,0.000,0.000,70
168000,3.862,3.777,7.639,0.000,0.000,70
168500,3.833,3.792,7.625,0.000,0.000,70
169000,3.794,3.890,7.684,0.000,0.000,70
169500,3.853,3.772,7.625,0.000,0.000,70
170000,3.803,3.836,7.639,0.000,0.000,70
170500,3.803,3.836,7.639,0.000,0.000,70
171000,3.794,3.831,7.625,0.000,0.000,70
171500,3.833,3.777,7.610,0.000,0.000,70
172000,3.803,3.910,7.713,0.000,0.000,70
172500,3.862,3.747,7.610,0.000,0.000,70
173000,3.803,3.924,7.728,0.000,0.000,70
173500,3.862,3.747,7.610,0.000,0.000,70
174000,3.813,3.826,7.639,0.000,0.000,70
174500,3.843,3.797,7.639,0.000,0.000,70
175000,3.794,3.875,7.669,0.000,0.000,70
175500,3.803,3.806,7.610,0.000,0.000,70
176000,3.843,3.782,7.625,0.000,0.000,70
176500,3.794,3.919,7.713,0.000,0.000,70
177000,3.803,3.910,7.713,0.000,0.000,70
177500,3.794,3.919,7.713,0.000,0.000,70
178000,3.803,3.806,7.610,0.000,0.000,70
178500,3.803,3.836,7.639,0.000,0.000,70
179000,3.794,3.816,7.610,0.000,0.000,70
179500,3.784,3.855,7.639,0.000,0.000,70
180000,3.833,3.777,7.610,0.000,0.000,70
180500,3.823,3.787,7.610,0.000,0.000,70
181000,3.833,3.777,7.610,0.025,0.025,70
181500,3.853,3.757,7.610,0.000,0.000,70
182000,3.813,3.796,7.610,0.000,0.000,70
182500,3.794,3.919,7.713,0.000,0.000,70
183000,3.784,3.841,7.625,0.000,0.000,70
183500,3.803,3.806,7.610,0.000,0.000,70
184000,3.794,3.905,7.698,0.000,0.000,70
184500,3.853,3.757,7.610,0.000,0.000,70
185000,3.853,3.743,7.595,0.000,0.000,70
185500,3.784,3.855,7.639,0.000,0.000,70
186000,3.794,3.905,7.698,0.000,0.000,70
186500,3.784,3.885,7.669,0.000,0.000,70
187000,3.823,3.772,7.595,0.000,0.000,70
187500,3.803,3.792,7.595,0.000,0.000,70
188000,3.774,3.880,7.654,0.000,0.000,70
188500,3.833,3.762,7.595,0.000,0.000,70
189000,3.774,3.821,7.595,0.000,0.000,70
189500,3.833,3.762,7.595,0.000,0.000,70
190000,3.784,3.900,7.684,0.000,0.000,70
190500,3.774,3.880,7.654,0.000,0.000,70
191000,3.784,3.914,7.698,0.000,0.000,70
191500,3.823,3.772,7.595,0.000,0.000,70
192000,3.833,3.762,7.595,0.000,0.000,70
192500,3.774,3.880,7.654,0.000,0.000,70
193000,3.774,3.850,7.625,0.000,0.000,70
193500,3.784,3.796,7.580,0.000,0.000,70
194000,3.833,3.747,7.580,0.000,0.000,70
194500,3.813,3.767,7.580,0.000,0.000,70
195000,3.764,3.831,7.595,0.000,0.000,70
195500,3.774,3.865,7.639,0.000,0.000,70
196000,3.803,3.777,7.580,0.000,0.000,70
196500,3.774,3.895,7.669,0.000,0.000,70
197000,3.774,3.909,7.684,0.000,0.000,70
197500,3.803,3.806,7.610,0.000,0.000,70
198000,3.784,3.900,7.684,0.000,0.000,70
198500,3.843,3.738,7.580,0.000,0.000,70
199000,3.784,3.782,7.566,0.000,0.000,70
199500,3.823,3.757,7.580,0.000,0.000,70
200000,3.774,3.880,7.654,0.000,0.000,70
200500,3.774,3.909,7.684,0.000,0.000,70
201000,3.774,3.895,7.669,0.000,0.000,70
201500,3.833,3.733,7.566,0.000,0.000,70
202000,3.833,3.733,7.566,0.000,0.000,70
202500,3.774,3.806,7.580,0.000,0.000,70
203000,3.833,3.733,7.566,0.000,0.000,70
203500,3.774,3.895,7.669,0.000,0.000,70
204000,3.745,3.850,7.595,0.000,0.000,70
204500,3.784,3.885,7.669,0.000,0.000,70
205000,3.833,3.762,7.595,0.000,0.000,70
205500,3.784,3.870,7.654,0.000,0.000,70
206000,3.774,3.895,7.669,0.000,0.000,70
206500,3.823,3.742,7.566,0.000,0.000,70
207000,3.774,3.895,7.669,0.000,0.000,70
207500,3.764,3.831,7.595,0.000,0.000,70
208000,3.823,3.742,7.566,0.000,0.000,70
208500,3.833,3.747,7.580,0.000,0.000,70
209000,3.784,3.885,7.669,0.000,0.000,70
209500,3.764,3.816,7.580,0.000,0.000,70
210000,3.774,3.895,7.669,0.000,0.000,70
210500,3.774,3.850,7.625,0.000,0.000,70
211000,3.774,3.895,7.669,0.000,0.000,70
211500,3.823,3.742,7.566,0.000,0.000,70
212000,3.823,3.713,7.536,0.000,0.000,70
212500,3.803,3.762,7.566,0.000,0.000,70
213000,3.774,3.791,7.566,0.000,0.000,70
213500,3.774,3.880,7.654,0.000,0.000,70
214000,3.764,3.787,7.551,0.000,0.000,70
214500,3.823,3.728,7.551,0.000,0.000,70
215000,3.754,3.855,7.610,0.000,0.000,70
215500,3.745,3.880,7.625,0.000,0.000,70
216000,3.823,3.728,7.551,0.000,0.000,70
216500,3.784,3.782,7.566,0.000,0.000,70
217000,3.803,3.747,7.551,0.000,0.000,70
217500,3.764,3.860,7.625,0.000,0.000,70
218000,3.754,3.870,7.625,0.000,0.000,70
218500,3.764,3.875,7.639,0.000,0.000,70
219000,3.784,3.767,7.551,0.000,0.000,70
219500,3.764,3.860,7.625,0.000,0.000,70
220000,3.823,3.728,7.551,0.000,0.000,70
220500,3.823,3.713,7.536,0.000,0.000,70
221000,3.794,3.757,7.551,0.000,0.000,70
221500,3.754,3.826,7.580,0.000,0.000,70
222000,3.784,3.767,7.551,0.000,0.000,70
222500,3.784,3.767,7.551,0.000,0.000,70
223000,3.764,3.860,7.625,0.000,0.000,70
223500,3.823,3.728,7.551,0.000,0.000,70
224000,3.803,3.718,7.521,0.000,0.000,70
224500,3.754,3.855,7.610,0.000,0.000,70
225000,3.803,3.718,7.521,0.000,0.000,70
225500,3.784,3.752,7.536,0.000,0.000,70
226000,3.774,3.880,7.654,0.000,0.000,70
226500,3.823,3.713,7.536,0.000,0.000,70
227000,3.754,3.811,7.566,0.000,0.000,70
227500,3.813,3.723,7.536,0.000,0.000,70
228000,3.764,3.816,7.580,0.000,0.000,70
228500,3.754,3.855,7.610,0.000,0.000,70
229000,3.754,3.811,7.566,0.000,0.000,70
229500,3.764,3.742,7.507,0.000,0.000,70
230000,3.764,3.757,7.521,0.000,0.000,70
230500,3.754,3.796,7.551,0.000,0.000,70
231000,3.794,3.757,7.551,0.000,0.000,70
231500,3.745,3.777,7.521,0.000,0.000,70
232000,3.754,3.841,7.595,0.000,0.000,70
232500,3.754,3.855,7.610,0.000,0.000,70
233000,3.754,3.855,7.610,0.000,0.000,70
233500,3.794,3.713,7.507,0.000,0.000,70
234000,3.813,3.708,7.521,0.000,0.000,70
234500,3.754,3.870,7.625,0.000,0.000,70
235000,3.803,3.718,7.501,0.020,0.000,70
235500,3.803,3.762,7.566,0.000,0.000,70
236000,3.745,3.880,7.625,0.000,0.000,70
236500,3.764,3.757,7.521,0.000,0.000,70
237000,3.784,3.752,7.536,0.000,0.000,70
237500,3.745,3.806,7.551,0.000,0.000,70
238000,3.745,3.850,7.595,0.000,0.000,70
238500,3.794,3.728,7.521,0.000,0.000,70
239000,3.784,3.737,7.521,0.000,0.000,70
239500,3.754,3.767,7.521,0.000,0.000,70
240000,3.813,3.693,7.507,0.000,0.000,70
240500,3.803,3.703,7.507,0.000,0.000,70
241000,3.764,3.772,7.536,0.000,0.000,70
241500,3.745,3.850,7.595,0.000,0.000,70
242000,3.813,3.693,7.507,0.000,0.000,70
242500,3.803,3.718,7.521,0.000,0.000,70
243000,3.803,3.703,7.507,0.000,0.000,70
243500,3.764,3.757,7.521,0.000,0.000,70
244000,3.764,3.757,7.521,0.000,0.000,70
244500,3.774,3.732,7.507,0.000,0.000,70
245000,3.803,3.703,7.507,0.000,0.000,70
245500,3.745,3.777,7.521,0.000,0.000,70
246000,3.754,3.826,7.580,0.000,0.000,70
246500,3.735,3.772,7.507,0.000,0.000,70
247000,3.735,3.801,7.536,0.000,0.000,70
247500,3.774,3.732,7.507,0.000,0.000,70
248000,3.745,3.806,7.551,0.000,0.000,70
248500,3.745,3.762,7.507,0.000,0.000,70
249000,3.745,3.850,7.595,0.000,0.000,70
249500,3.754,3.752,7.507,0.000,0.000,70
250000,3.803,3.703,7.507,0.000,0.000,70
250500,3.745,3.865,7.610,0.000,0.000,70
251000,3.745,3.836,7.580,0.000,0.000,70
251500,3.735,3.801,7.536,0.000,0.000,70
252000,3.725,3.826,7.551,0.000,0.000,70
252500,3.735,3.845,7.580,0.000,0.000,70
253000,3.803,3.688,7.492,0.000,0.000,70
253500,3.774,3.732,7.507,0.000,0.000,70
254000,3.725,3.811,7.536,0.000,0.000,70
254500,3.794,3.713,7.507,0.000,0.000,70
255000,3.735,3.742,7.477,0.000,0.000,70
255500,3.745,3.850,7.595,0.000,0.000,70
256000,3.745,3.777,7.521,0.000,0.000,70
256500,3.764,3.831,7.595,0.000,0.000,70
257000,3.774,3.718,7.492,0.000,0.000,70
257500,3.735,3.757,7.492,0.000,0.000,70
258000,3.735,3.757,7.492,0.000,0.000,70
258500,3.794,3.698,7.492,0.000,0.000,70
259000,3.735,3.860,7.595,0.000,0.000,70
259500,3.735,3.831,7.566,0.000,0.000,70
260000,3.735,3.816,7.551,0.000,0.000,70
260500,3.803,3.674,7.477,0.000,0.000,70
261000,3.725,3.826,7.551,0.000,0.000,70
261500,3.754,3.737,7.492,0.000,0.000,70
262000,3.735,3.831,7.566,0.000,0.000,70
262500,3.754,3.737,7.492,0.000,0.000,70
263000,3.794,3.698,7.492,0.000,0.000,70
263500,3.794,3.683,7.477,0.000,0.000,70
264000,3.715,3.762,7.477,0.000,0.000,70
264500,3.725,3.826,7.551,0.000,0.000,70
265000,3.725,3.826,7.551,0.000,0.000,70
265500,3.735,3.786,7.521,0.000,0.000,70
266000,3.794,3.698,7.492,0.000,0.000,70
266500,3.784,3.693,7.477,0.000,0.000,70
267000,3.725,3.781,7.507,0.000,0.000,70
267500,3.794,3.683,7.477,0.000,0.000,70
268000,3.725,3.767,7.492,0.000,0.000,70
268500,3.784,3.693,7.477,0.000,0.000,70
269000,3.735,3.742,7.477,0.000,0.000,70
269500,3.725,3.752,7.477,0.000,0.000,70
270000,3.725,3.796,7.521,0.000,0.000,70
270500,3.784,3.708,7.492,0.000,0.000,70
271000,3.735,3.816,7.551,0.000,0.000,70
271500,3.784,3.708,7.492,0.000,0.000,70
272000,3.745,3.762,7.507,0.000,0.000,70
272500,3.735,3.742,7.477,0.000,0.000,70
273000,3.735,3.831,7.566,0.000,0.000,70
273500,3.754,3.723,7.477,0.000,0.000,70
274000,3.764,3.713,7.477,0.000,0.000,70
274500,3.725,3.781,7.507,0.000,0.000,70
275000,3.725,3.840,7.566,0.000,0.000,70
275500,3.745,3.732,7.477,0.000,0.000,70
276000,3.725,3.840,7.566,0.000,0.000,70
276500,3.725,3.752,7.477,0.000,0.000,70
277000,3.725,3.840,7.566,0.000,0.000,70
277500,3.725,3.811,7.536,0.000,0.000,70
278000,3.784,3.678,7.462,0.000,0.000,70
278500,3.715,3.747,7.462,0.000,0.000,70
279000,3.725,3.752,7.477,0.000,0.000,70
279500,3.725,3.840,7.566,0.000,0.000,70
280000,3.725,3.855,7.580,0.000,0.000,70
280500,3.745,3.703,7.448,0.000,0.000,70
281000,3.735,3.727,7.462,0.000,0.000,70
281500,3.725,3.737,7.462,0.000,0.000,70
282000,3.784,3.678,7.462,0.000,0.000,70
282500,3.715,3.821,7.536,0.000,0.000,70
283000,3.784,3.678,7.462,0.000,0.000,70
283500,3.784,3.678,7.462,0.000,0.000,70
284000,3.705,3.772,7.477,0.000,0.000,70
284500,3.735,3.742,7.477,0.000,0.000,70
285000,3.725,3.840,7.566,0.000,0.000,70
285500,3.745,3.718,7.462,0.000,0.000,70
286000,3.745,3.718,7.462,0.000,0.000,70
286500,3.764,3.683,7.448,0.000,0.000,70
287000,3.745,3.718,7.462,0.000,0.000,70
287500,3.715,3.791,7.507,0.000,0.000,70
288000,3.745,3.718,7.462,0.000,0.000,70
288500,3.774,3.673,7.448,0.000,0.000,70
289000,3.715,3.732,7.448,0.025,0.025,70
289500,3.715,3.747,7.462,0.000,0.000,70
290000,3.764,3.683,7.448,0.000,0.000,70
290500,3.715,3.747,7.462,0.000,0.000,70
291000,3.715,3.806,7.521,0.000,0.000,70
291500,3.715,3.806,7.521,0.000,0.000,70
292000,3.715,3.850,7.566,0.000,0.000,70
292500,3.725,3.722,7.448,0.000,0.000,70
293000,3.725,3.737,7.462,0.000,0.000,70
293500,3.794,3.639,7.433,0.000,0.000,70
