time,cell1,cell2,cell3,cell4,total,throttle
36000,4.078,4.107,8.185,0.000,0.000,60
36500,4.117,4.038,8.155,0.000,0.000,60
37000,4.058,4.171,8.229,0.000,0.000,60
37500,4.049,4.122,8.170,0.000,0.000,60
38000,4.049,4.181,8.229,0.000,0.000,60
38500,4.107,4.019,8.126,0.000,0.000,60
39000,4.088,4.038,8.126,0.000,0.000,60
39500,4.058,4.156,8.214,0.000,0.000,60
40000,4.078,4.048,8.126,0.000,0.000,0
40500,4.127,4.161,8.288,0.000,0.000,0
41000,4.137,4.151,8.288,0.000,0.000,0
41500,4.137,4.166,8.303,0.000,0.000,0
42000,4.137,4.166,8.303,0.000,0.000,0
42500,4.137,4.166,8.303,0.000,0.000,0
43000,4.147,4.171,8.318,0.000,0.000,0
43500,4.147,4.171,8.318,0.000,0.000,0
44000,4.147,4.171,8.318,0.000,0.000,0
44500,4.147,4.171,8.318,0.000,0.000,0
45000,4.147,4.171,8.318,0.000,0.000,60
45500,4.137,4.151,8.288,0.000,0.000,60
46000,4.058,4.156,8.214,0.000,0.000,60
46500,4.078,4.077,8.155,0.000,0.000,60
47000,4.098,4.073,8.170,0.000,0.000,60
47500,4.068,4.058,8.126,0.000,0.000,60
48000,4.058,4.068,8.126,0.000,0.000,60
48500,4.107,4.019,8.126,0.000,0.000,60
49000,4.049,4.077,8.126,0.000,0.000,60
49500,4.049,4.136,8.185,0.000,0.000,60
50000,4.078,4.048,8.126,0.000,0.000,60
50500,4.039,4.176,8.214,0.000,0.000,60
51000,4.049,4.166,8.214,0.000,0.000,60
51500,4.058,4.053,8.111,0.000,0.000,60
52000,4.049,4.136,8.185,0.000,0.000,60
52500,4.039,4.176,8.214,0.000,0.000,60
53000,4.039,4.072,8.111,0.000,0.000,60
53500,4.039,4.176,8.214,0.000,0.000,60
54000,4.029,4.097,8.126,0.000,0.000,60
54500,4.078,4.033,8.111,0.000,0.000,60
55000,4.039,4.161,8.200,0.000,0.000,0
55500,4.117,4.141,8.259,0.000,0.000,0
56000,4.127,4.146,8.273,0.000,0.000,0
56500,4.127,4.146,8.273,0.000,0.000,0
57000,4.127,4.161,8.288,0.000,0.000,0
57500,4.137,4.151,8.288,0.000,0.000,0
58000,4.137,4.151,8.288,0.000,0.000,0
58500,4.137,4.151,8.288,0.000,0.000,0
59000,4.137,4.151,8.288,0.000,0.000,0
59500,4.137,4.166,8.303,0.000,0.000,0
60000,4.137,4.166,8.303,0.000,0.000,60
60500,4.137,4.151,8.288,0.000,0.000,60
61000,4.088,4.038,8.126,0.000,0.000,60
61500,4.107,4.019,8.126,0.000,0.000,60
62000,4.049,4.166,8.214,0.000,0.000,60
62500,4.049,4.107,8.155,0.000,0.000,60
63000,4.039,4.131,8.170,0.000,0.000,60
63500,4.088,4.053,8.141,0.000,0.000,60
64000,4.039,4.146,8.185,0.000,0.000,60
64500,4.098,3.999,8.096,0.000,0.000,60
65000,4.029,4.141,8.170,0.000,0.000,60
65500,4.088,4.023,8.111,0.000,0.000,60
66000,4.039,4.146,8.185,0.000,0.000,60
66500,4.039,4.146,8.185,0.000,0.000,60
67000,4.029,4.112,8.141,0.000,0.000,60
67500,4.088,4.009,8.096,0.000,0.000,60
68000,4.029,4.156,8.185,0.000,0.000,60
68500,4.049,4.048,8.096,0.000,0.000,60
69000,4.088,4.009,8.096,0.000,0.000,60
69500,4.029,4.156,8.185,0.000,0.000,60
70000,4.088,3.994,8.082,0.000,0.000,0
70500,4.107,4.137,8.244,0.000,0.000,0
71000,4.117,4.141,8.259,0.000,0.000,0
71500,4.117,4.141,8.259,0.000,0.000,0
72000,4.117,4.141,8.259,0.000,0.000,0
72500,4.127,4.146,8.273,0.000,0.000,0
73000,4.127,4.146,8.273,0.000,0.000,0
73500,4.127,4.146,8.273,0.000,0.000,0
74000,4.127,4.146,8.273,0.000,0.000,0
74500,4.127,4.146,8.273,0.000,0.000,0
75000,4.127,4.146,8.273,0.000,0.000,60
75500,4.127,4.146,8.273,0.000,0.000,60
76000,4.078,3.901,7.978,0.000,0.000,60
76500,4.049,4.063,8.111,0.000,0.000,60
77000,4.049,4.092,8.141,0.000,0.000,60
77500,4.078,4.018,8.096,0.000,0.000,60
78000,4.078,4.018,8.096,0.000,0.000,60
78500,4.088,4.009,8.096,0.000,0.000,60
79000,4.058,4.038,8.096,0.000,0.000,60
79500,4.058,4.038,8.096,0.000,0.000,60
80000,4.029,4.156,8.185,0.000,0.000,60
80500,4.029,4.112,8.141,0.000,0.000,60
81000,4.029,4.141,8.170,0.000,0.000,60
81500,4.029,4.141,8.170,0.000,0.000,60
82000,4.029,4.097,8.126,0.000,0.000,60
82500,4.019,4.136,8.155,0.000,0.000,60
83000,4.039,4.043,8.082,0.000,0.000,60
83500,4.078,3.989,8.067,0.000,0.000,60
84000,4.019,4.122,8.141,0.000,0.000,60
84500,4.019,4.092,8.111,0.000,0.000,60
85000,4.039,4.028,8.067,0.000,0.000,0
85500,4.098,4.132,8.229,0.000,0.000,0
86000,4.107,4.122,8.229,0.000,0.000,0
86500,4.107,4.137,8.244,0.000,0.000,0
87000,4.107,4.137,8.244,0.000,0.000,0
87500,4.107,4.137,8.244,0.000,0.000,0
88000,4.117,4.141,8.259,0.000,0.000,0
88500,4.117,4.141,8.259,0.000,0.000,0
89000,4.117,4.141,8.259,0.000,0.000,0
89500,4.117,4.141,8.259,0.000,0.000,0
90000,4.117,4.141,8.259,0.000,0.000,60
90500,4.117,4.127,8.244,0.000,0.000,60
91000,4.088,3.994,8.082,0.000,0.000,60
91500,4.078,4.033,8.111,0.000,0.000,60
92000,4.078,4.033,8.111,0.000,0.000,60
92500,4.039,4.043,8.082,0.000,0.000,60
93000,4.078,4.004,8.082,0.000,0.000,60
93500,4.068,4.014,8.082,0.000,0.000,60
94000,4.029,4.141,8.170,0.000,0.000,60
94500,4.029,4.082,8.111,0.000,0.000,60
95000,4.029,4.038,8.067,0.000,0.000,60
95500,4.019,4.077,8.096,0.000,0.000,60
96000,4.019,4.122,8.141,0.000,0.000,60
96500,4.019,4.033,8.052,0.000,0.000,60
97000,4.068,3.999,8.067,0.000,0.000,60
97500,4.009,4.087,8.096,0.000,0.000,60
98000,4.058,3.994,8.052,0.000,0.000,60
98500,4.009,4.146,8.155,0.000,0.000,60
99000,4.058,3.994,8.052,0.000,0.000,60
99500,4.049,4.004,8.052,0.000,0.000,60
100000,4.058,3.994,8.052,0.000,0.000,0
100500,4.088,4.127,8.214,0.000,0.000,0
101000,4.098,4.117,8.214,0.000,0.000,0
101500,4.098,4.132,8.229,0.000,0.000,0
102000,4.107,4.122,8.229,0.000,0.000,0
102500,4.107,4.122,8.229,0.000,0.000,0
103000,4.107,4.122,8.229,0.000,0.000,0
103500,4.107,4.137,8.244,0.000,0.000,0
104000,4.107,4.137,8.244,0.000,0.000,0
104500,4.107,4.137,8.244,0.000,0.000,0
105000,4.107,4.137,8.244,0.000,0.000,60
105500,4.117,4.097,8.214,0.000,0.000,60
106000,4.049,4.048,8.096,0.000,0.000,60
106500,4.019,4.122,8.141,0.000,0.000,60
107000,4.058,4.023,8.082,0.000,0.000,60
107500,4.009,4.117,8.126,0.000,0.000,60
108000,4.039,4.028,8.067,0.000,0.000,60
108500,4.058,3.994,8.052,0.000,0.000,60
109000,4.019,4.136,8.155,0.000,0.000,60
109500,4.009,4.102,8.111,0.000,0.000,60
110000,4.019,4.033,8.052,0.000,0.000,60
110500,4.019,4.077,8.096,0.000,0.000,60
111000,4.049,4.018,8.067,0.000,0.000,60
111500,4.009,4.131,8.141,0.000,0.000,60
112000,4.019,4.018,8.037,0.000,0.000,60
112500,4.000,4.038,8.037,0.000,0.000,60
113000,4.068,3.984,8.052,0.000,0.000,60
113500,4.058,3.979,8.037,0.000,0.000,60
114000,4.000,4.112,8.111,0.000,0.000,60
114500,4.058,3.994,8.052,0.000,0.000,60
115000,4.058,3.994,8.052,0.000,0.000,0
115500,4.088,4.112,8.200,0.000,0.000,0
116000,4.088,4.112,8.200,0.000,0.000,0
116500,4.088,4.112,8.200,0.000,0.000,0
117000,4.098,4.117,8.214,0.000,0.000,0
117500,4.098,4.117,8.214,0.000,0.000,0
118000,4.098,4.117,8.214,0.000,0.000,0
118500,4.098,4.132,8.229,0.000,0.000,0
119000,4.098,4.132,8.229,0.000,0.000,0
119500,4.098,4.132,8.229,0.000,0.000,0
120000,4.098,4.132,8.229,0.000,0.000,60
120500,4.098,4.132,8.229,0.000,0.000,60
121000,4.000,4.082,8.082,0.000,0.000,60
121500,4.019,4.136,8.155,0.000,0.000,60
122000,4.058,4.009,8.067,0.000,0.000,60
122500,4.000,4.112,8.111,0.000,0.000,60
123000,4.009,4.102,8.111,0.000,0.000,60
123500,4.058,3.994,8.052,0.000,0.000,60
124000,4.058,3.994,8.052,0.000,0.000,60
124500,4.009,4.117,8.126,0.000,0.000,60
125000,4.058,3.979,8.037,0.000,0.000,60
125500,4.049,3.989,8.037,0.000,0.000,60
126000,4.058,3.979,8.037,0.000,0.000,60
126500,4.000,4.126,8.126,0.000,0.000,60
127000,4.000,4.082,8.082,0.000,0.000,60
127500,4.058,3.979,8.037,0.000,0.000,60
128000,4.029,3.994,8.023,0.000,0.000,60
128500,3.990,4.092,8.082,0.000,0.000,60
129000,4.000,4.112,8.111,0.000,0.000,60
129500,4.049,3.974,8.023,0.000,0.000,60
130000,4.049,3.989,8.037,0.000,0.000,0
130500,4.078,4.107,8.185,0.000,0.000,0
131000,4.078,4.107,8.185,0.000,0.000,0
131500,4.078,4.107,8.185,0.000,0.000,0
132000,4.088,4.112,8.200,0.000,0.000,0
132500,4.088,4.112,8.200,0.000,0.000,0
133000,4.088,4.112,8.200,0.000,0.000,0
133500,4.088,4.112,8.200,0.000,0.000,0
134000,4.088,4.127,8.214,0.000,0.000,0
134500,4.098,4.117,8.214,0.000,0.000,0
135000,4.098,4.117,8.214,0.000,0.000,60
135500,4.049,4.122,8.170,0.000,0.000,60
136000,4.019,4.033,8.052,0.000,0.000,60
136500,4.009,4.102,8.111,0.000,0.000,60
137000,4.039,4.013,8.052,0.000,0.000,60
137500,4.039,3.999,8.037,0.000,0.000,60
138000,4.009,4.102,8.111,0.000,0.000,60
138500,4.029,4.009,8.037,0.000,0.000,60
139000,4.019,4.063,8.082,0.000,0.000,60
139500,4.029,4.023,8.052,0.000,0.000,60
140000,4.049,3.974,8.023,0.000,0.000,60
140500,4.009,4.013,8.023,0.000,0.000,60
141000,4.000,4.112,8.111,0.000,0.000,60
141500,3.990,4.033,8.023,0.000,0.000,60
142000,3.990,4.107,8.096,0.000,0.000,60
142500,3.990,4.062,8.052,0.000,0.000,60
143000,3.990,4.107,8.096,0.000,0.000,60
143500,4.049,3.974,8.023,0.000,0.000,60
144000,3.990,4.018,8.008,0.000,0.000,60
144500,3.990,4.107,8.096,0.000,0.000,60
145000,3.990,4.033,8.023,0.000,0.000,0
145500,4.068,4.102,8.170,0.000,0.000,0
146000,4.078,4.092,8.170,0.000,0.000,0
146500,4.078,4.092,8.170,0.000,0.000,0
147000,4.078,4.107,8.185,0.000,0.000,0
147500,4.078,4.107,8.185,0.000,0.000,0
148000,4.078,4.107,8.185,0.000,0.000,0
148500,4.088,4.112,8.200,0.000,0.000,0
149000,4.088,4.112,8.200,0.000,0.000,0
149500,4.088,4.112,8.200,0.000,0.000,0
150000,4.088,4.112,8.200,0.000,0.000,60
150500,4.078,4.107,8.185,0.000,0.000,60
151000,4.039,3.822,7.860,0.000,0.000,60
151500,4.009,4.131,8.141,0.000,0.000,60
152000,4.000,4.126,8.126,0.000,0.000,60
152500,4.049,4.004,8.052,0.000,0.000,60
153000,3.990,4.107,8.096,0.000,0.000,60
153500,3.990,4.107,8.096,0.000,0.000,60
154000,4.000,4.023,8.023,0.000,0.000,60
154500,4.029,3.994,8.023,0.000,0.000,60
155000,4.019,4.018,8.037,0.000,0.000,60
155500,3.990,4.121,8.111,0.000,0.000,60
156000,3.990,4.121,8.111,0.000,0.000,60
156500,4.019,4.004,8.023,0.000,0.000,60
157000,4.039,3.984,8.023,0.000,0.000,60
157500,3.990,4.018,8.008,0.000,0.000,60
158000,4.029,3.964,7.993,0.000,0.000,60
158500,4.039,3.954,7.993,0.000,0.000,60
159000,4.009,4.013,8.023,0.000,0.000,60
159500,4.039,3.969,8.008,0.000,0.000,60
160000,4.029,3.979,8.008,0.000,0.000,0
160500,4.058,4.097,8.155,0.000,0.000,0
161000,4.068,4.087,8.155,0.000,0.000,0
161500,4.068,4.102,8.170,0.000,0.000,0
162000,4.068,4.102,8.170,0.000,0.000,0
162500,4.078,4.092,8.170,0.000,0.000,0
163000,4.078,4.092,8.170,0.000,0.000,0
163500,4.078,4.107,8.185,0.000,0.000,0
164000,4.078,4.107,8.185,0.000,0.000,0
164500,4.078,4.107,8.185,0.000,0.000,0
165000,4.088,4.097,8.185,0.000,0.000,60
165500,4.078,4.107,8.185,0.000,0.000,60
166000,3.990,4.121,8.111,0.000,0.000,60
166500,4.049,3.974,8.023,0.000,0.000,60
167000,3.990,4.121,8.111,0.000,0.000,60
167500,3.990,4.077,8.067,0.000,0.000,60
168000,4.019,4.004,8.023,0.000,0.000,60
168500,3.990,4.107,8.096,0.000,0.000,60
169000,3.990,4.092,8.082,0.000,0.000,60
169500,4.039,3.954,7.993,0.000,0.000,60
170000,3.990,4.092,8.082,0.000,0.000,60
170500,3.990,4.062,8.052,0.000,0.000,60
171000,4.029,3.964,7.993,0.000,0.000,60
171500,3.980,4.117,8.096,0.000,0.000,60
172000,3.990,4.003,7.993,0.000,0.000,60
172500,4.009,4.028,8.037,0.000,0.000,60
173000,3.980,4.102,8.082,0.000,0.000,60
173500,4.019,3.974,7.993,0.000,0.000,60
174000,3.980,4.102,8.082,0.000,0.000,60
174500,3.980,4.058,8.037,0.000,0.000,60
175000,3.980,4.028,8.008,0.000,0.000,0
175500,4.058,4.082,8.141,0.000,0.000,0
176000,4.058,4.082,8.141,0.000,0.000,0
176500,4.068,4.087,8.155,0.000,0.000,0
177000,4.068,4.087,8.155,0.000,0.000,0
177500,4.068,4.087,8.155,0.000,0.000,0
178000,4.068,4.102,8.170,0.000,0.000,0
178500,4.068,4.102,8.170,0.000,0.000,0
179000,4.078,4.092,8.170,0.000,0.000,0
179500,4.078,4.092,8.170,0.000,0.000,0
180000,4.078,4.092,8.170,0.000,0.000,60
180500,4.078,4.077,8.155,0.000,0.000,60
181000,4.049,3.974,8.023,0.000,0.000,60
181500,4.049,3.974,8.023,0.000,0.000,60
182000,4.000,4.053,8.052,0.000,0.000,60
182500,3.980,4.087,8.067,0.000,0.000,60
183000,3.980,4.102,8.082,0.000,0.000,60
183500,4.009,3.999,8.008,0.000,0.000,60
184000,4.039,3.954,7.993,0.000,0.000,60
184500,4.019,3.974,7.993,0.000,0.000,60
185000,3.980,4.087,8.067,0.000,0.000,60
185500,4.019,3.974,7.993,0.000,0.000,60
186000,3.970,4.067,8.037,0.000,0.000,60
186500,3.980,4.102,8.082,0.000,0.000,60
187000,4.000,3.994,7.993,0.000,0.000,60
187500,4.009,3.969,7.978,0.000,0.000,60
188000,3.990,4.018,8.008,0.000,0.000,60
188500,3.970,4.097,8.067,0.000,0.000,60
189000,3.980,4.087,8.067,0.000,0.000,60
189500,4.029,3.935,7.964,0.000,0.000,60
190000,4.029,3.950,7.978,0.000,0.000,0
190500,4.049,4.077,8.126,0.000,0.000,0
191000,4.049,4.077,8.126,0.000,0.000,0
191500,4.058,4.082,8.141,0.000,0.000,0
192000,4.058,4.082,8.141,0.000,0.000,0
192500,4.058,4.082,8.141,0.000,0.000,0
193000,4.068,4.087,8.155,0.000,0.000,0
193500,4.058,4.097,8.155,0.000,0.000,0
194000,4.068,4.087,8.155,0.000,0.000,0
194500,4.068,4.087,8.155,0.000,0.000,0
195000,4.068,4.087,8.155,0.000,0.000,60
195500,4.049,4.107,8.155,0.000,0.000,60
196000,3.980,4.058,8.037,0.000,0.000,60
196500,4.009,4.013,8.023,0.000,0.000,60
197000,3.990,4.018,8.008,0.000,0.000,60
197500,4.039,3.954,7.993,0.000,0.000,60
198000,3.990,4.003,7.993,0.000,0.000,60
198500,4.009,3.999,8.008,0.000,0.000,60
199000,3.990,4.033,8.023,0.000,0.000,60
199500,4.009,3.999,8.008,0.000,0.000,60
200000,4.029,3.964,7.993,0.000,0.000,60
200500,3.990,3.989,7.978,0.000,0.000,60
201000,3.970,4.038,8.008,0.000,0.000,60
201500,4.019,3.945,7.964,0.000,0.000,60
202000,4.009,3.954,7.964,0.000,0.000,60
202500,4.000,3.994,7.993,0.000,0.000,60
203000,3.970,4.038,8.008,0.000,0.000,60
203500,4.009,3.969,7.978,0.000,0.000,60
204000,3.970,3.979,7.949,0.000,0.000,60
204500,4.019,3.945,7.964,0.000,0.000,60
205000,4.000,3.949,7.949,0.000,0.000,0
205500,4.039,4.072,8.111,0.000,0.000,0
206000,4.039,4.072,8.111,0.000,0.000,0
206500,4.049,4.077,8.126,0.000,0.000,0
207000,4.049,4.077,8.126,0.000,0.000,0
207500,4.049,4.077,8.126,0.000,0.000,0
208000,4.058,4.068,8.126,0.000,0.000,0
208500,4.058,4.082,8.141,0.000,0.000,0
209000,4.058,4.082,8.141,0.000,0.000,0
209500,4.058,4.082,8.141,0.000,0.000,0
210000,4.058,4.082,8.141,0.000,0.000,60
210500,4.058,4.068,8.126,0.000,0.000,60
211000,3.970,4.067,8.037,0.000,0.000,60
211500,3.970,4.097,8.067,0.000,0.000,60
212000,3.980,4.043,8.023,0.000,0.000,60
212500,3.990,3.989,7.978,0.000,0.000,60
213000,4.000,4.008,8.008,0.000,0.000,60
213500,3.990,3.989,7.978,0.000,0.000,60
214000,3.970,4.008,7.978,0.000,0.000,60
214500,4.009,3.969,7.978,0.000,0.000,60
215000,3.980,4.013,7.993,0.000,0.000,60
215500,3.980,3.984,7.964,0.000,0.000,60
216000,3.970,4.082,8.052,0.000,0.000,60
216500,4.019,3.930,7.949,0.000,0.000,60
217000,3.960,4.062,8.023,0.000,0.000,60
217500,4.009,3.954,7.964,0.000,0.000,60
218000,3.960,4.077,8.037,0.000,0.000,60
218500,4.000,3.949,7.949,0.000,0.000,60
219000,3.990,3.959,7.949,0.000,0.000,60
219500,3.941,4.067,8.008,0.000,0.000,60
220000,4.000,3.949,7.949,0.000,0.000,0
220500,4.029,4.053,8.082,0.000,0.000,0
221000,4.029,4.067,8.096,0.000,0.000,0
221500,4.039,4.072,8.111,0.000,0.000,0
222000,4.039,4.072,8.111,0.000,0.000,0
222500,4.039,4.072,8.111,0.000,0.000,0
223000,4.049,4.063,8.111,0.000,0.000,0
223500,4.049,4.077,8.126,0.000,0.000,0
224000,4.049,4.077,8.126,0.000,0.000,0
224500,4.049,4.077,8.126,0.000,0.000,0
225000,4.049,4.077,8.126,0.000,0.000,60
225500,4.039,4.087,8.126,0.000,0.000,60
226000,3.960,4.077,8.037,0.000,0.000,60
226500,3.970,4.082,8.052,0.000,0.000,60
227000,3.970,4.082,8.052,0.000,0.000,60
227500,3.960,4.062,8.023,0.000,0.000,60
228000,4.009,3.954,7.964,0.000,0.000,60
228500,4.019,3.945,7.964,0.000,0.000,60
229000,3.960,4.018,7.978,0.000,0.000,60
229500,4.000,3.949,7.949,0.000,0.000,60
230000,4.009,3.940,7.949,0.000,0.000,60
230500,3.980,3.984,7.964,0.000,0.000,60
231000,4.009,3.925,7.934,0.000,0.000,60
231500,3.951,4.057,8.008,0.000,0.000,60
232000,3.951,3.998,7.949,0.000,0.000,60
232500,3.951,4.072,8.023,0.000,0.000,60
233000,3.990,3.944,7.934,0.000,0.000,60
233500,3.941,4.082,8.023,0.000,0.000,60
234000,3.951,4.072,8.023,0.000,0.000,60
234500,3.941,4.067,8.008,0.000,0.000,60
235000,3.951,4.028,7.978,0.000,0.000,0
235500,4.019,4.048,8.067,0.000,0.000,0
236000,4.019,4.063,8.082,0.000,0.000,0
236500,4.029,4.053,8.082,0.000,0.000,0
237000,4.029,4.053,8.082,0.000,0.000,0
237500,4.029,4.067,8.096,0.000,0.000,0
238000,4.039,4.058,8.096,0.000,0.000,0
238500,4.039,4.058,8.096,0.000,0.000,0
239000,4.039,4.058,8.096,0.000,0.000,0
239500,4.039,4.058,8.096,0.000,0.000,0
240000,4.039,4.072,8.111,0.000,0.000,60
240500,4.049,4.033,8.082,0.000,0.000,60
241000,4.000,3.949,7.949,0.000,0.000,60
241500,3.960,4.077,8.037,0.000,0.000,60
242000,3.960,4.033,7.993,0.000,0.000,60
242500,3.951,4.087,8.037,0.000,0.000,60
243000,3.970,4.008,7.978,0.000,0.000,60
243500,3.941,4.082,8.023,0.000,0.000,60
244000,3.951,3.984,7.934,0.000,0.000,60
244500,4.009,3.925,7.934,0.000,0.000,60
245000,3.980,3.954,7.934,0.000,0.000,60
245500,3.941,4.067,8.008,0.000,0.000,60
246000,3.941,4.052,7.993,0.000,0.000,60
246500,3.941,3.993,7.934,0.000,0.000,60
247000,3.980,3.940,7.919,0.000,0.000,60
247500,3.951,3.954,7.905,0.000,0.000,60
248000,3.970,3.949,7.919,0.000,0.000,60
248500,3.931,4.062,7.993,0.000,0.000,60
249000,3.941,4.052,7.993,0.000,0.000,60
249500,3.941,4.067,8.008,0.000,0.000,60
250000,3.990,3.930,7.919,0.000,0.000,0
250500,4.009,4.043,8.052,0.000,0.000,0
251000,4.019,4.033,8.052,0.000,0.000,0
251500,4.019,4.048,8.067,0.000,0.000,0
252000,4.019,4.048,8.067,0.000,0.000,0
252500,4.019,4.048,8.067,0.000,0.000,0
253000,4.029,4.053,8.082,0.000,0.000,0
253500,4.029,4.053,8.082,0.000,0.000,0
254000,4.029,4.053,8.082,0.000,0.000,0
254500,4.029,4.053,8.082,0.000,0.000,0
255000,4.029,4.053,8.082,0.000,0.000,60
255500,4.029,4.038,8.067,0.000,0.000,60
256000,4.000,3.920,7.919,0.000,0.000,60
256500,3.951,4.043,7.993,0.000,0.000,60
257000,3.980,3.969,7.949,0.000,0.000,60
257500,3.941,4.082,8.023,0.000,0.000,60
258000,3.951,4.057,8.008,0.000,0.000,60
258500,3.990,3.915,7.905,0.000,0.000,60
259000,3.960,3.989,7.949,0.000,0.000,60
259500,3.931,4.003,7.934,0.000,0.000,60
260000,3.980,3.925,7.905,0.000,0.000,60
260500,3.960,3.944,7.905,0.000,0.000,60
261000,3.931,4.048,7.978,0.000,0.000,60
261500,3.960,3.974,7.934,0.000,0.000,60
262000,3.931,4.003,7.934,0.000,0.000,60
262500,3.941,3.979,7.919,0.000,0.000,60
263000,3.951,3.984,7.934,0.000,0.000,60
263500,3.931,3.974,7.905,0.000,0.000,60
264000,3.931,3.944,7.875,0.000,0.000,60
264500,3.921,4.028,7.949,0.000,0.000,60
265000,3.931,3.944,7.875,0.000,0.000,0
265500,4.000,4.023,8.023,0.000,0.000,0
266000,4.009,4.028,8.037,0.000,0.000,0
266500,4.009,4.028,8.037,0.000,0.000,0
267000,4.009,4.043,8.052,0.000,0.000,0
267500,4.009,4.043,8.052,0.000,0.000,0
268000,4.009,4.043,8.052,0.000,0.000,0
268500,4.019,4.033,8.052,0.000,0.000,0
269000,4.019,4.048,8.067,0.000,0.000,0
269500,4.019,4.048,8.067,0.000,0.000,0
270000,4.019,4.048,8.067,0.000,0.000,60
270500,4.019,4.033,8.052,0.000,0.000,60
271000,3.960,3.989,7.949,0.000,0.000,60
271500,3.960,4.003,7.964,0.000,0.000,60
272000,3.990,3.930,7.919,0.000,0.000,60
272500,3.931,4.003,7.934,0.000,0.000,60
273000,3.931,4.018,7.949,0.000,0.000,60
273500,3.931,4.048,7.978,0.000,0.000,60
274000,3.921,4.057,7.978,0.000,0.000,60
274500,3.960,3.930,7.890,0.000,0.000,60
275000,3.921,4.043,7.964,0.000,0.000,60
275500,3.921,4.057,7.978,0.000,0.000,60
276000,3.921,4.072,7.993,0.000,0.000,60
276500,3.931,4.048,7.978,0.000,0.000,60
277000,3.960,3.915,7.875,0.000,0.000,60
277500,3.980,3.910,7.890,0.000,0.000,60
278000,3.911,3.979,7.890,0.000,0.000,60
278500,3.980,3.895,7.875,0.000,0.000,60
279000,3.921,4.028,7.949,0.000,0.000,60
279500,3.911,4.052,7.964,0.000,0.000,60
280000,3.911,3.964,7.875,0.000,0.000,0
280500,3.990,4.018,8.008,0.000,0.000,0
281000,4.000,4.023,8.023,0.000,0.000,0
281500,4.000,4.023,8.023,0.000,0.000,0
282000,4.000,4.023,8.023,0.000,0.000,0
282500,4.000,4.038,8.037,0.000,0.000,0
283000,4.000,4.038,8.037,0.000,0.000,0
283500,4.009,4.028,8.037,0.000,0.000,0
284000,4.009,4.028,8.037,0.000,0.000,0
284500,4.009,4.043,8.052,0.000,0.000,0
285000,4.009,4.043,8.052,0.000,0.000,60
285500,4.000,4.053,8.052,0.000,0.000,60
286000,3.990,3.900,7.890,0.000,0.000,60
286500,3.931,4.003,7.934,0.000,0.000,60
287000,3.931,4.062,7.993,0.000,0.000,60
287500,3.931,3.959,7.890,0.000,0.000,60
288000,3.951,3.969,7.919,0.000,0.000,60
288500,3.921,4.013,7.934,0.000,0.000,60
289000,3.921,3.998,7.919,0.000,0.000,60
289500,3.970,3.905,7.875,0.000,0.000,60
290000,3.911,4.023,7.934,0.000,0.000,60
290500,3.941,3.935,7.875,0.000,0.000,60
291000,3.970,3.890,7.860,0.000,0.000,60
291500,3.911,3.993,7.905,0.000,0.000,60
292000,3.921,4.028,7.949,0.000,0.000,60
292500,3.911,3.993,7.905,0.000,0.000,60
293000,3.951,3.910,7.860,0.000,0.000,60
